Date,Tractor Model,Horsepower,Implement Model,Implement Size,Notes,System,Operation (verbatim),MOSES Operation,Speed [km/h],Speed_MIN [km/h],Speed_MAX [km/h],Surf_Disturbance [%],Depth [cm],Depth_MIN [cm],Depth_MAX [cm],TILLAGE_TYPE,TILLAGE_TYPE_Modifier [0-1],STIR,Diesel_use [l/ha],Burial_Coefficient [0-1],Source,Description,Map_Status,STIR_Event,STIR_Missing_Fields,STIR_Inputs_Complete,Year,STIR_Cum_CalendarYear,STIR_Cum_AllYears
2012-03-16,JD 7820,189.0,6 Row Orthoman 1tRIPr,6 row,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-03-16,JD 7820,189.0,6 Row Orthoman 1tRIPr,6 row,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-03-16,JD 7820,189.0,6 Row Orthoman 1tRIPr,6 row,,ST,Strip Till,Strip till bed conditioner,8.045,5.6315,10.4585,30.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,4.875,2.96128,0.15,USDA_MOSES_2023-02-24,"Striptill bed conditioner smoothes, firms and prepares a seedbed following an in-row subsoiler operation.  050802 DTL",OK,4.875,,True,2012,19.5,85.9625
2012-04-13,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,CT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2012,175.17499999999998,455.585
2012-04-13,JD 4455,156.0,Pipe Ditcher,6 row,,CT,Ditch,"Furrow shaper, torpedo",8.045,5.6315,10.4585,60.0,7.62,5.08,10.16,TILLAGE_TYPE_COMPRESSION,0.15,2.19375,3.2389,0.3,USDA_MOSES_2023-02-24,Furrow shaping operation on existing beds.  Torpedo shaped device used to shape the furrows for furrow irrigation.  11/17/01 DTL,OK,2.19375,,True,2012,177.36874999999998,457.77874999999995
2012-04-13,JD 4455,156.0,Pipe Ditcher,6 row,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-04-13,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-04-13,JD 4455,156.0,Pipe Ditcher,6 row,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-04-13,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-05-01,JD 7820,189.0,Acraplant Trash whips,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-05-01,JD 7820,189.0,Acraplant Trash whips,,,MT,Clean Rows,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2012,14.625,90.8375
2012-05-01,JD 7820,189.0,Acraplant Trash whips,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-05-03,JD 4440,144.0,PV COOP Spreader Cart,,,CT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,180.61874999999998,461.02874999999995
2012-05-03,JD 6130R,130.0,Monosem NG+4 6 Row,6 row,,CT,Plant,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,183.86874999999998,464.27874999999995
2012-05-03,JD 4440,144.0,PV COOP Spreader Cart,,,MT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,17.875,94.0875
2012-05-03,JD 6130R,130.0,Monosem NG+4 6 Row,6 row,,MT,Plant,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,21.125,97.3375
2012-05-03,JD 4440,144.0,PV COOP Spreader Cart,,,ST,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,22.75,89.2125
2012-05-03,JD 6130R,130.0,Monosem NG+4 6 Row,6 row,,ST,Plant,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,26.0,92.4625
2012-05-10,JD 4455,156.0,Pipe Ditcher,6 row,,CT,Pack Furrows,"Roller, corrugated packer",6.436,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,1.4625,2.3135,0.05,USDA_MOSES_2023-02-24,Corregated packer roller   10-11-01 DTL,OK,1.4625,,True,2012,185.33124999999998,465.74125
2012-05-10,,,,,,CT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-05-10,,,,,,MT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-05-10,JD 4455,156.0,Pipe Ditcher,6 row,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-05-10,,,,,,ST,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-05-10,JD 4455,156.0,Pipe Ditcher,6 row,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-06-04,JD 4455,156.0,Pipe Ditcher,6 row,,CT,Pack Furrows,"Roller, corrugated packer",6.436,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,1.4625,2.3135,0.05,USDA_MOSES_2023-02-24,Corregated packer roller   10-11-01 DTL,OK,1.4625,,True,2012,186.79375,467.20374999999996
2012-06-04,JD 4455,156.0,Pipe Ditcher,6 row,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-06-04,JD 4455,156.0,Pipe Ditcher,6 row,,ST,Pack Furrows,"Roller, corrugated packer",6.436,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,1.4625,2.3135,0.05,USDA_MOSES_2023-02-24,Corregated packer roller   10-11-01 DTL,OK,1.4625,,True,2012,27.4625,93.925
2012-06-11,JD 7820,189.0,Acraplant Trash whips,,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-06-11,JD 7820,189.0,Acraplant Trash whips,,,MT,Clean Rows,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2012,35.75,111.9625
2012-06-11,JD 7820,189.0,Acraplant Trash whips,,,ST,Clean Rows,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2012,42.0875,108.55
2012-06-20,,,,,,CT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-06-20,,,,,,MT,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-06-20,,,,,,ST,Pesticide Application,,,,,,,,,,,,,,,,OK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-06-26,JD 4455,156.0,Eversman 6 row Cultivator,6 row,,CT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2012,201.41875,481.82874999999996
2012-06-26,JD 4440,144.0,PV COOP Spreader Cart,,,CT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,204.66875,485.07874999999996
2012-06-26,JD 4455,156.0,Eversman 6 row Cultivator,6 row,,MT,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2012,50.375,126.5875
2012-06-26,JD 4440,144.0,PV COOP Spreader Cart,,,MT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,53.625,129.8375
2012-06-26,JD 4455,156.0,Eversman 6 row Cultivator,6 row,,ST,Cultivate,"Cultivator, row 1 in ridge",8.045,3.218,8.8495,75.0,7.62,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,14.625,5.73748,0.57,USDA_MOSES_2023-02-24,"Row crop cultivator w/ sweeps leaving a 1"" ridge 05-14-02 DTL",OK,14.625,,True,2012,56.7125,123.175
2012-06-26,JD 4440,144.0,PV COOP Spreader Cart,,,ST,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2012,59.9625,126.425
2012-11-01,1660 Combine,,,,,CT,Harvest,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2012,211.16875,491.57874999999996
2012-11-01,1660 Combine,,,,,MT,Harvest,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2012,60.125,136.3375
2012-11-01,1660 Combine,,,,,ST,Harvest,"Harvest, knife, windrow, combine",8.045,5.6315,10.4585,100.0,5.08,5.08,7.62,TILLAGE_TYPE_LIFT,0.4,6.5,31.4636,0.25,USDA_MOSES_2023-02-24,"2/95 DDB MN & ND Knife or undercut field beans.   Bean stems and some roots placed  in a windrow for harvest.  This operation undercuts the plant and lifts, and windrows the plants. Also includes the harvest which occurs a few days later and spreads the residue back on the disturbed surface.  Rev 043008 DTL  Revised energy  use rev 071711 ggf",OK,6.5,,True,2012,66.4625,132.925
2012-11-15,,,JD 568 Round Baler 5x6,,,CT,Bale,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2012,226.52499999999998,506.93499999999995
2012-11-15,,,Alloway Flail Shredder,,,CT,Chop and Windrow,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2012,241.88125,522.29125
2012-11-15,,,JD 568 Round Baler 5x6,,,MT,Bale,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2012,75.48125,151.69375
2012-11-15,,,Alloway Flail Shredder,,,MT,Chop and Windrow,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2012,90.8375,167.05
2012-11-15,,,JD 568 Round Baler 5x6,,,ST,Bale,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2012,81.81875,148.28125
2012-11-15,,,Alloway Flail Shredder,,,ST,Chop and Windrow,"Stalk chopper, rolling",14.481,11.263,24.135,100.0,3.81,2.54,10.16,TILLAGE_TYPE_MIXING,0.7,15.35625,6.75542,0.73,USDA_MOSES_2023-02-24,"Rolling Stalk Chopper, ground driven with double rotor gangs covering the full width of the machine.  This record represents operation on unridged ground where the weight of the machine is distriibuted across 100% of the working width. 110906 DTL
Adjusted speed and tillage type to be less agressive than rototiller and spader.  Changed residue burial ratio and resurfacing according to 2022 protocol. 03292022 GGF",OK,15.35625,,True,2012,97.175,163.6375
2012-12-08,JD 8310,205.0,Case 165 6 Bottom Plow,,,CT,Moldboard Plow,"Plow, deep, large, moldboard",4.827,3.218,6.436,100.0,76.2,60.96,91.44,TILLAGE_TYPE_MIXING,0.7,102.37499999999999,33.3144,0.99,USDA_MOSES_2023-02-24,Deep Moldboard plow 30 inch operating depth.  used to bury large amouns of residue or undesireable soil such as sand deposition or to bring heavy textured matural to the surface.  111705 DTL,OK,102.37499999999999,,True,2012,344.25624999999997,624.66625
2012-12-08,JD 7820,189.0,6 Row Orthoman 1tRIPr,6 row,,CT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-12-08,JD 8310,205.0,Case 165 6 Bottom Plow,,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-12-08,JD 7820,189.0,6 Row Orthoman 1tRIPr,6 row,,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2012-12-08,JD 7820,189.0,6 Row Orthoman 1tRIPr,6 row,,ST,Strip Till,Strip till bed conditioner,8.045,5.6315,10.4585,30.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,4.875,2.96128,0.15,USDA_MOSES_2023-02-24,"Striptill bed conditioner smoothes, firms and prepares a seedbed following an in-row subsoiler operation.  050802 DTL",OK,4.875,,True,2012,102.05,168.5125
2012-12-08,JD 8310,205.0,Case 165 6 Bottom Plow,,,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2012,,
2013-03-11,JD 7820,189.0,Eversman 2400 Landplane,24',,CT,Landplane,Land plane,6.436,4.827,12.872,100.0,5.08,2.54,10.16,TILLAGE_TYPE_MIX_INV,0.8,10.4,8.3286,0.4,USDA_MOSES_2023-02-24,Land plane or land leveler. Rev 032006 DTL,OK,10.4,,True,2013,10.4,635.06625
2013-03-11,JD 7820,189.0,Eversman 2400 Landplane,24',,MT,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2013,,
2013-03-11,JD 7820,189.0,Eversman 2400 Landplane,24',,ST,nan,,,,,,,,,,,,,,,,CHECK,,"Speed [km/h],Depth [cm],Surf_Disturbance [%],TILLAGE_TYPE_Modifier [0-1]",False,2013,,
2013-03-29,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,CT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2013,31.200000000000003,655.8662499999999
2013-03-29,JD 4455,156.0,Schmizer,,,CT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2013,33.39375,658.06
2013-03-29,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,MT,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2013,20.8,187.85
2013-03-29,JD 4455,156.0,Schmizer,,,MT,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2013,22.99375,190.04375
2013-03-29,JD 7820,189.0,Hawkins 6 Row Bedder,6 row,,ST,Condition Seedbeds,Seedbed finisher,6.436,4.827,12.872,100.0,10.16,5.08,15.24,TILLAGE_TYPE_MIX_INV,0.8,20.8,8.3286,0.5,USDA_MOSES_2023-02-24,"Combination Finishing Tool w/ spring teeth & rolling basket. 
10/28/01 DTL Rev 092205 DTL",OK,20.8,,True,2013,20.8,189.3125
2013-03-29,JD 4455,156.0,Schmizer,,,ST,Cultipack,"Cultipacker, roller",9.654,4.827,12.872,100.0,3.81,2.54,5.08,TILLAGE_TYPE_COMPRESSION,0.15,2.1937499999999996,5.73748,0.05,USDA_MOSES_2023-02-24,"Based on core Cultipacker Roller finishing tool.  Consists of an inline gang of ridged rollers followed by one or more rows of staggered field cultivator shanks, followed by a second row of ridged rollers. When the gang of sping cultivator teeth are raised out of the ground use operation ""Roller, corregated packer"". 112806 DTL",OK,2.1937499999999996,,True,2013,22.99375,191.50625
2013-05-13,JD 7820,189.0,7300 6 Row,6 row,,CT,Fertilizer Application,"Planter, double disk opnr w/fluted coulter with starter fertilizer",8.045,5.6315,10.4585,20.0,6.35,5.08,10.16,TILLAGE_TYPE_MIX_INV,0.8,3.25,6.0151,0.0525,USDA_MOSES_2023-02-24,"REVISED102403 DTL revised planter, double disk opnr w/fluted coulter to add starter fertilizer operation. rev 083011 LOS, deleted kill process 11/16/2012 DTL",OK,3.25,,True,2013,36.64375,661.31
