model_version,source,interval_prob,Year,analyte,treatment,n_events,n_rows,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
v1p8,Bayes_Modeled,0.95,2025,NO2,MT,56,56,1586541.6392894944,1544204.3200723366,1627417.8339407207,0.7402881519651893,0.6444309288600917,0.8449937925452129,1174.4873675812164,1021.1585679848995,1344.4565287324212
v1p8,Bayes_Modeled,0.95,2025,NO2,ST,56,56,1657913.5704874918,1618820.2259024763,1696539.757033103,0.7577231437901821,0.655751476443158,0.8600055094281718,1256.2190079354439,1089.7172722052915,1432.6471095524153
v1p8,Bayes_Modeled,0.95,2011,NO3,CT,12,12,403549.14229121734,386872.64818413346,421030.0595480628,7.287668923326375,6.726091967565283,7.844563837808662,2940.928770836858,2686.2646355237166,3216.0385691223282
v1p8,Bayes_Modeled,0.95,2011,NO3,MT,12,12,417953.653605636,401514.27668557415,432876.88913575624,7.262112848047393,6.635971446796695,7.86387374403801,3035.249264561619,2756.754612389112,3299.6752656753424
v1p8,Bayes_Modeled,0.95,2011,NO3,ST,12,12,418803.81166078564,401701.1962306025,434574.07167408644,7.260604521747237,6.61973022368878,7.869070409156114,3040.7900690290207,2753.360844095682,3310.8131645244507
v1p8,Bayes_Modeled,0.95,2012,NO3,CT,20,20,673324.6113418748,646075.3152924492,701337.2971723077,8.261731355402263,7.815380098048204,8.708302809180744,5562.734691150427,5202.582425600902,5953.997543384552
v1p8,Bayes_Modeled,0.95,2012,NO3,MT,18,18,625749.7053318573,602785.4570640113,647187.9966616654,8.31781856985334,7.729117396646037,8.881899038227605,5204.8549841103795,4794.132914406384,5597.588346727721
v1p8,Bayes_Modeled,0.95,2012,NO3,ST,17,17,590018.1220395344,569573.1955635854,609775.0969385498,8.058069224985918,7.513565806096707,8.602655290943495,4754.404596152991,4400.244113002791,5088.871114462401
v1p8,Bayes_Modeled,0.95,2013,NO3,CT,14,14,525037.1959034846,506239.2433108571,543362.3434590283,8.018440106626896,7.476395113679261,8.599138210580367,4209.803854594976,3903.217689699438,4548.6845728447615
v1p8,Bayes_Modeled,0.95,2013,NO3,MT,14,14,526095.1703721152,506720.69441280817,544581.626208433,8.149628739853615,7.568035893289123,8.772204802159171,4287.2779146174535,3954.3160924035164,4638.749294409198
v1p8,Bayes_Modeled,0.95,2013,NO3,ST,14,14,526095.1703721152,506720.69441280817,544581.626208433,8.016831225240061,7.465563308628898,8.60521984963982,4217.437140377489,3904.2051349817352,4564.769251628601
