Year,analyte,treatment,Rep,n_expected_events,expected_irrigation_labels,n_observed_events,observed_irrigation_labels,load_plot_total_g,missing_irrigation_labels,plot_complete,incomplete_observed_subtotal_g
2025,NOx,MT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NOx,MT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NOx,ST,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NOx,ST,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NPOC,CT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NPOC,CT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NPOC,MT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NPOC,MT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NPOC,ST,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,NPOC,ST,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,OP,CT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,49.333857689999995
2025,OP,CT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,55.85793839749999
2025,OP,MT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,63.2183885075
2025,OP,MT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,83.53496037999999
2025,OP,ST,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,57.131961110000006
2025,OP,ST,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,74.280350895
2025,Se,CT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,Se,CT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,Se,MT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,Se,MT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,Se,ST,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,Se,ST,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TDS,CT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,186674.99067
2025,TDS,CT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,176867.2988225
2025,TDS,MT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,205223.033065
2025,TDS,MT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,229165.83175999997
2025,TDS,ST,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,214475.94555
2025,TDS,ST,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,231510.87560499998
2025,TKN,CT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,177.889003
2025,TKN,CT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,179.7031245
2025,TKN,MT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,194.17778249999998
2025,TKN,MT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,191.4894
2025,TKN,ST,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,196.9350435
2025,TKN,ST,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,196.9582705
2025,TN,CT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TN,CT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TN,MT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TN,MT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TN,ST,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TN,ST,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TP,CT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,575.7410787675
2025,TP,CT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,390.89235145
2025,TP,MT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,510.8460598375
2025,TP,MT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,1895.8699220575
2025,TP,ST,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,624.2715486375
2025,TP,ST,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,1037.9374239875
2025,TSP,CT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TSP,CT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TSP,MT,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TSP,MT,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TSP,ST,1,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TSP,ST,2,8,1;2;3;4;5;6;7;S1,0,,NA,1;2;3;4;5;6;7;S1,FALSE,NA
2025,TSS,CT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,384547.06185329997
2025,TSS,CT,2,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,325875.43931502
2025,TSS,MT,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,280033.489464015
2025,TSS,MT,2,8,1;2;3;4;5;6;7;S1,7,1;2;3;4;5;6;S1,NA,7,FALSE,1483391.1126932693
2025,TSS,ST,1,8,1;2;3;4;5;6;7;S1,6,1;2;3;4;5;6,NA,7;S1,FALSE,405056.2850698125
2025,TSS,ST,2,8,1;2;3;4;5;6;7;S1,7,1;2;3;4;5;6;S1,NA,7,FALSE,728894.0982512175
