Year,Treatment,Analyte,mean,median,low,high,n_draws,point_total_mg
2013,ST,TSS,243496348.0119988,34531433.5887599,19489726.28929699,2430339528.254599,2000,29287627.123121854
2014,CT,NO3,2480172.3768202662,256470.22677839696,137153.18565981174,19605230.836064592,2000,187608.34751693768
2014,CT,OP,183476.17564630084,12733.43540148465,3833.439367076714,1346741.054612804,2000,8687.768587186658
2014,CT,TKN,1163245.916173426,121343.69484500877,56782.71535488459,11039195.627604602,2000,86647.47478911054
2014,CT,TN,3303844.567461981,329458.36307739763,168564.95514464684,27795770.096100245,2000,236238.65909106153
2014,CT,TP,628710.5050250413,62426.6963921082,29747.467187416212,5422175.786122974,2000,45184.00925255674
2014,CT,TSP,234841.71019995838,17449.293860069847,4558.140072885492,2162067.708786904,2000,10629.806640709245
2014,CT,TSS,209824199.19731644,20896371.874854535,10351513.369221097,1998715633.8735023,2000,15269336.190186884
2014,MT,NO3,1459828.5557133285,101810.39135997172,12697.523571736661,31404412.701088812,2000,88045.9974771258
2014,MT,OP,72598.70212427413,4104.629625123145,187.28682685954217,870544.9882325762,2000,2274.8344744162746
2014,MT,TKN,1010585.1023842696,60444.0017292267,7871.899000056912,17030802.527253866,2000,53057.340661561415
2014,MT,TN,2317031.4526557755,174330.84973854636,61088.6538702603,31488742.866771765,2000,136879.737650197
2014,MT,TP,309535.23592519213,19401.246334813655,5257.878422474458,3757936.7033520536,2000,14788.676929989882
2014,MT,TSP,189878.14657792106,11459.512457794559,0.0,3004156.055080536,2000,10664.993980561256
2014,MT,TSS,53727170.573481426,4645024.839872897,1558660.3059963572,882324996.5800977,2000,3711089.787967227
2014,ST,NO3,2228607.009191476,252558.6500479199,137738.98341195373,17197263.54235483,2000,185797.99577984447
2014,ST,OP,112852.98858638281,10880.556141589757,3275.9358963675513,1104323.5056985938,2000,6943.910040465892
2014,ST,TKN,860719.9877339161,94678.35202740278,45253.44508938416,7386783.613721625,2000,65637.03007660301
2014,ST,TN,2890589.3651614334,305607.32052658766,164935.07040818653,23628377.129101112,2000,219780.39180607157
2014,ST,TP,444292.3442181588,45657.220922588385,22161.86101722943,3747273.8477581926,2000,33175.656723198634
2014,ST,TSP,130542.64681624953,11609.5700752043,2523.0326595355164,1127105.7699478026,2000,6223.660324936547
2014,ST,TSS,110359361.0252141,12600770.135245288,6695962.076613115,1054870165.8196753,2000,9155375.974442955
