Year,Treatment,Analyte,AnnualLoad_kg,n_replicate_plots,n_physical_events,AnnualLoad_mg,central_estimate_type
2015,CT,ICP,0.02982778150693975,2,12,29827.78150693975,mean_of_replicate_annual_plot_totals
2015,CT,NH4,0.021064264964851087,2,12,21064.26496485109,mean_of_replicate_annual_plot_totals
2015,CT,NO2,0.08555221662343909,2,12,85552.21662343909,mean_of_replicate_annual_plot_totals
2015,CT,NO3,1.015447960816865,2,12,1015447.960816865,mean_of_replicate_annual_plot_totals
2015,CT,NOx,0.31317361606488325,2,12,313173.61606488324,mean_of_replicate_annual_plot_totals
2015,CT,NPOC,0.33617404885905433,2,12,336174.04885905434,mean_of_replicate_annual_plot_totals
2015,CT,OP,0.01931116727375198,2,12,19311.16727375198,mean_of_replicate_annual_plot_totals
2015,CT,Se,0.03808424607099024,2,12,38084.24607099024,mean_of_replicate_annual_plot_totals
2015,CT,TDS,0.45663049207312945,2,12,456630.49207312946,mean_of_replicate_annual_plot_totals
2015,CT,TKN,0.16537553370389593,2,12,165375.53370389593,mean_of_replicate_annual_plot_totals
2015,CT,TN,1.1028478702630635,2,12,1102847.8702630636,mean_of_replicate_annual_plot_totals
2015,CT,TP,0.11613250492601636,2,12,116132.50492601637,mean_of_replicate_annual_plot_totals
2015,CT,TSP,0.019462810642287526,2,12,19462.810642287524,mean_of_replicate_annual_plot_totals
2015,CT,TSS,162.12960876303924,2,12,162129608.76303923,mean_of_replicate_annual_plot_totals
2015,MT,ICP,0.004859245484738104,2,12,4859.245484738104,mean_of_replicate_annual_plot_totals
2015,MT,NH4,0.004244517062763312,2,12,4244.5170627633115,mean_of_replicate_annual_plot_totals
2015,MT,NO2,0.020372488535429018,2,12,20372.48853542902,mean_of_replicate_annual_plot_totals
2015,MT,NO3,0.368201272471692,2,12,368201.272471692,mean_of_replicate_annual_plot_totals
2015,MT,NOx,0.09049337880823799,2,12,90493.37880823799,mean_of_replicate_annual_plot_totals
2015,MT,NPOC,0.09959306984229299,2,12,99593.06984229299,mean_of_replicate_annual_plot_totals
2015,MT,OP,0.0028016087268765786,2,12,2801.6087268765787,mean_of_replicate_annual_plot_totals
2015,MT,Se,0.004380015312573422,2,12,4380.015312573422,mean_of_replicate_annual_plot_totals
2015,MT,TDS,0.09989140688510725,2,12,99891.40688510725,mean_of_replicate_annual_plot_totals
2015,MT,TKN,0.02367680889182493,2,12,23676.80889182493,mean_of_replicate_annual_plot_totals
2015,MT,TN,0.3672143938479121,2,12,367214.3938479121,mean_of_replicate_annual_plot_totals
2015,MT,TP,0.01704349255083782,2,12,17043.492550837822,mean_of_replicate_annual_plot_totals
2015,MT,TSP,0.002330940707187787,2,12,2330.940707187787,mean_of_replicate_annual_plot_totals
2015,MT,TSS,11.55965890580886,2,12,11559658.90580886,mean_of_replicate_annual_plot_totals
2015,ST,ICP,0.0040296846401324145,2,12,4029.6846401324146,mean_of_replicate_annual_plot_totals
2015,ST,NH4,0.004453772193317073,2,12,4453.772193317073,mean_of_replicate_annual_plot_totals
2015,ST,NO2,0.020261039409137805,2,12,20261.039409137804,mean_of_replicate_annual_plot_totals
2015,ST,NO3,0.3955227250779926,2,12,395522.7250779926,mean_of_replicate_annual_plot_totals
2015,ST,NOx,0.08791246885651818,2,12,87912.46885651819,mean_of_replicate_annual_plot_totals
2015,ST,NPOC,0.09629176942461018,2,12,96291.76942461017,mean_of_replicate_annual_plot_totals
2015,ST,OP,0.004470333988114067,2,12,4470.333988114067,mean_of_replicate_annual_plot_totals
2015,ST,Se,0.003556702172693337,2,12,3556.702172693337,mean_of_replicate_annual_plot_totals
2015,ST,TDS,0.08533064829000821,2,12,85330.6482900082,mean_of_replicate_annual_plot_totals
2015,ST,TKN,0.025120162319321265,2,12,25120.162319321265,mean_of_replicate_annual_plot_totals
2015,ST,TN,0.38320095832249956,2,12,383200.9583224996,mean_of_replicate_annual_plot_totals
2015,ST,TP,0.015944314981664643,2,12,15944.314981664644,mean_of_replicate_annual_plot_totals
2015,ST,TSP,0.0016322309094312691,2,12,1632.230909431269,mean_of_replicate_annual_plot_totals
2015,ST,TSS,5.366251858502913,2,12,5366251.858502913,mean_of_replicate_annual_plot_totals
2016,CT,ICP,0.00195159960237486,2,4,1951.59960237486,mean_of_replicate_annual_plot_totals
2016,CT,NH4,0.003510160210866501,2,4,3510.160210866501,mean_of_replicate_annual_plot_totals
2016,CT,NO2,0.023112579776282054,2,4,23112.579776282055,mean_of_replicate_annual_plot_totals
2016,CT,NO3,0.35006212300465944,2,4,350062.1230046594,mean_of_replicate_annual_plot_totals
2016,CT,NOx,0.099914364092789,2,4,99914.36409278901,mean_of_replicate_annual_plot_totals
2016,CT,NPOC,0.4318023758528488,2,4,431802.3758528488,mean_of_replicate_annual_plot_totals
2016,CT,OP,0.0013129268231095955,2,4,1312.9268231095955,mean_of_replicate_annual_plot_totals
2016,CT,Se,0.007050032671430194,2,4,7050.032671430194,mean_of_replicate_annual_plot_totals
2016,CT,TDS,0.17911958990337407,2,4,179119.58990337406,mean_of_replicate_annual_plot_totals
2016,CT,TKN,0.017706802984668434,2,4,17706.802984668433,mean_of_replicate_annual_plot_totals
2016,CT,TN,0.34753242823520336,2,4,347532.4282352034,mean_of_replicate_annual_plot_totals
2016,CT,TP,0.005195834374181579,2,4,5195.834374181579,mean_of_replicate_annual_plot_totals
2016,CT,TSP,0.0006305402673044276,2,4,630.5402673044276,mean_of_replicate_annual_plot_totals
2016,CT,TSS,57.10206340096813,2,4,57102063.40096813,mean_of_replicate_annual_plot_totals
2016,MT,ICP,0.0006155214011677932,2,4,615.5214011677932,mean_of_replicate_annual_plot_totals
2016,MT,NH4,0.0009186124535220411,2,4,918.612453522041,mean_of_replicate_annual_plot_totals
2016,MT,NO2,0.002535030483631443,2,4,2535.0304836314426,mean_of_replicate_annual_plot_totals
2016,MT,NO3,0.04556993747027492,2,4,45569.93747027492,mean_of_replicate_annual_plot_totals
2016,MT,NOx,0.011707167595652202,2,4,11707.167595652201,mean_of_replicate_annual_plot_totals
