model_version,source,interval_prob,interval_type,Year,analyte,treatment,n_events,n_rows,n_complete_plots,n_complete_volume_plots,volume_mean,volume_low,volume_high,conc_mean,conc_low,conc_high,load_mean,load_low,load_high
v3p2_physical_event,Observed,NA,none,2024,NH4,ST,8,NA,0,1,207697.25,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NH4,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NH4,MT,16,NA,0,1,395832.345,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NH4,ST,16,NA,0,1,380055.84500000003,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NO2,CT,12,NA,0,1,95657.38,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NO2,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NO2,ST,12,NA,0,1,145384.37,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NO2,CT,20,NA,0,1,68231,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NO2,MT,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NO2,ST,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NO2,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NO2,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NO2,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NO2,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NO2,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NO2,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NO2,CT,12,NA,0,2,132370.93,102982.3,161759.56,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NO2,MT,12,NA,0,2,65599.245,44151.04,87047.45,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NO2,ST,12,NA,0,2,57594.08499999999,42705.409999999996,72482.76,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2016,NO2,CT,4,NA,0,2,76612.94499999999,63901.02,89324.87,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2016,NO2,MT,4,NA,0,2,10320.75,7762.280000000001,12879.22,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2016,NO2,ST,4,NA,0,2,39099.81,27131.64,51067.979999999996,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NO2,CT,12,NA,0,2,297527.5,198114.47,396940.53,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NO2,MT,12,NA,0,2,96214.715,94280.58,98148.85,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NO2,ST,12,NA,0,2,77348.38500000001,32861.4,121835.37000000001,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NO2,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NO2,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NO2,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NO2,CT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NO2,MT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NO2,ST,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NO2,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NO2,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NO2,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NO2,CT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NO2,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NO2,ST,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NO2,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NO2,MT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NO2,ST,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NO2,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NO2,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NO2,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NO2,CT,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NO2,MT,8,NA,1,1,189802.435,NA,NA,0,NA,NA,0,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NO2,ST,8,NA,1,1,207697.25,NA,NA,0,NA,NA,0,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NO2,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NO2,MT,16,NA,0,1,395832.345,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NO2,ST,16,NA,0,1,380055.84500000003,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NO3,CT,12,NA,0,1,95657.38,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NO3,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NO3,ST,12,NA,0,1,145384.37,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NO3,CT,20,NA,0,1,68231,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NO3,MT,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NO3,ST,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NO3,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NO3,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NO3,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NO3,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NO3,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NO3,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NO3,CT,12,NA,0,2,132370.93,102982.3,161759.56,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NO3,MT,12,NA,0,2,65599.245,44151.04,87047.45,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NO3,ST,12,NA,0,2,57594.08499999999,42705.409999999996,72482.76,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,NO3,CT,4,NA,2,2,76612.94499999999,63901.02,89324.87,4.971581779717514,NA,NA,380.8875214525,308.49325592,453.281786985
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,NO3,MT,4,NA,2,2,10320.75,7762.280000000001,12879.22,5.0044489281302225,NA,NA,51.649666274999994,38.56708892,64.73224362999999
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,NO3,ST,4,NA,2,2,39099.81,27131.64,51067.979999999996,5.0516039928966405,NA,NA,197.51675631749998,138.821849265,256.21166337
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2017,NO3,CT,12,NA,2,2,297527.5,198114.47,396940.53,8.867348967742478,NA,NA,2638.28017,1748.650318,3527.9100220000005
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2017,NO3,MT,12,NA,2,2,96214.715,94280.58,98148.85,9.18953184032193,NA,NA,884.168187,875.2293405,893.10703349999994
v3p2_physical_event,Observed,NA,none,2017,NO3,ST,12,NA,1,2,77348.38500000001,32861.4,121835.37000000001,14.006816425449605,NA,NA,1083.4046295,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NO3,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NO3,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NO3,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NO3,CT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NO3,MT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NO3,ST,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NO3,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NO3,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NO3,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NO3,CT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NO3,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NO3,ST,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NO3,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NO3,MT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NO3,ST,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NO3,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NO3,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NO3,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NO3,CT,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NO3,MT,8,NA,1,1,189802.435,NA,NA,7.088966786437697,NA,NA,1345.5031577,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NO3,ST,8,NA,1,1,207697.25,NA,NA,7.028567887153056,NA,NA,1459.8142216,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NO3,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NO3,MT,16,NA,0,1,395832.345,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NO3,ST,16,NA,0,1,380055.84500000003,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NOx,CT,12,NA,0,1,95657.38,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NOx,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NOx,ST,12,NA,0,1,145384.37,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NOx,CT,20,NA,0,1,68231,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NOx,MT,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NOx,ST,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NOx,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NOx,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NOx,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NOx,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NOx,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NOx,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NOx,CT,12,NA,0,2,132370.93,102982.3,161759.56,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NOx,MT,12,NA,0,2,65599.245,44151.04,87047.45,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NOx,ST,12,NA,0,2,57594.08499999999,42705.409999999996,72482.76,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2016,NOx,CT,4,NA,0,2,76612.94499999999,63901.02,89324.87,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2016,NOx,MT,4,NA,0,2,10320.75,7762.280000000001,12879.22,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2016,NOx,ST,4,NA,0,2,39099.81,27131.64,51067.979999999996,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NOx,CT,12,NA,0,2,297527.5,198114.47,396940.53,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NOx,MT,12,NA,0,2,96214.715,94280.58,98148.85,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NOx,ST,12,NA,0,2,77348.38500000001,32861.4,121835.37000000001,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NOx,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NOx,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NOx,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NOx,CT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NOx,MT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NOx,ST,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NOx,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NOx,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NOx,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NOx,CT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NOx,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NOx,ST,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NOx,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NOx,MT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NOx,ST,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NOx,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NOx,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NOx,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NOx,CT,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NOx,MT,8,NA,0,1,189802.435,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NOx,ST,8,NA,0,1,207697.25,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NOx,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NOx,MT,16,NA,0,1,395832.345,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NOx,ST,16,NA,0,1,380055.84500000003,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NPOC,CT,12,NA,0,1,95657.38,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NPOC,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,NPOC,ST,12,NA,0,1,145384.37,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NPOC,CT,20,NA,0,1,68231,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NPOC,MT,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,NPOC,ST,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NPOC,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NPOC,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,NPOC,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NPOC,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NPOC,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,NPOC,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NPOC,CT,12,NA,0,2,132370.93,102982.3,161759.56,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NPOC,MT,12,NA,0,2,65599.245,44151.04,87047.45,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,NPOC,ST,12,NA,0,2,57594.08499999999,42705.409999999996,72482.76,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,NPOC,CT,4,NA,2,2,76612.94499999999,63901.02,89324.87,6.089955518010044,NA,NA,466.56942715375,439.72856194999997,493.41029235749994
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,NPOC,MT,4,NA,2,2,10320.75,7762.280000000001,12879.22,6.678396296756533,NA,NA,68.92605857974999,52.7255203875,85.126596772
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,NPOC,ST,4,NA,2,2,39099.81,27131.64,51067.979999999996,5.948265226972971,NA,NA,232.57604020425003,175.58233690350002,289.569743505
v3p2_physical_event,Observed,NA,none,2017,NPOC,CT,12,NA,0,2,297527.5,198114.47,396940.53,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NPOC,MT,12,NA,0,2,96214.715,94280.58,98148.85,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2017,NPOC,ST,12,NA,0,2,77348.38500000001,32861.4,121835.37000000001,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NPOC,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NPOC,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2018,NPOC,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NPOC,CT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NPOC,MT,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2019,NPOC,ST,2,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NPOC,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NPOC,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2020,NPOC,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NPOC,CT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NPOC,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2021,NPOC,ST,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NPOC,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NPOC,MT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2022,NPOC,ST,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NPOC,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NPOC,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2023,NPOC,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NPOC,CT,8,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NPOC,MT,8,NA,0,1,189802.435,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2024,NPOC,ST,8,NA,0,1,207697.25,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NPOC,CT,16,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NPOC,MT,16,NA,0,1,395832.345,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2025,NPOC,ST,16,NA,0,1,380055.84500000003,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,OP,CT,12,NA,0,1,95657.38,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,OP,MT,12,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2011,OP,ST,12,NA,0,1,145384.37,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,OP,CT,20,NA,0,1,68231,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,OP,MT,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2012,OP,ST,20,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,OP,CT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,OP,MT,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2013,OP,ST,14,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,OP,CT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,OP,MT,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2014,OP,ST,10,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,OP,CT,12,NA,0,2,132370.93,102982.3,161759.56,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,OP,MT,12,NA,0,2,65599.245,44151.04,87047.45,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,none,2015,OP,ST,12,NA,0,2,57594.08499999999,42705.409999999996,72482.76,NA,NA,NA,NA,NA,NA
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,OP,CT,4,NA,2,2,76612.94499999999,63901.02,89324.87,0.059954614458431275,NA,NA,4.59329958,3.39383005,5.79276911
v3p2_physical_event,Observed,NA,descriptive replicate minimum-to-maximum range,2016,OP,MT,4,NA,2,2,10320.75,7762.280000000001,12879.22,0.032324617639221946,NA,NA,0.33361429749999993,0.24061534499999998,0.42661324999999994
