Method,Scenario,Year,Analyte,Treatment,Median_95_interval_kg
ML,observed_plus_imputed_sensitivity,2016,OP,CT,"0.009187 (0.009187, 0.009187)"
ML,observed_plus_imputed_sensitivity,2016,OP,MT,"0.0006672 (0.0006672, 0.0006672)"
ML,observed_plus_imputed_sensitivity,2016,OP,ST,"0.002495 (0.002495, 0.002495)"
ML,observed_plus_imputed_sensitivity,2016,Se,CT,"0.08007 (0.04492, 0.1205)"
ML,observed_plus_imputed_sensitivity,2016,Se,MT,"0.01038 (0.00545, 0.01594)"
ML,observed_plus_imputed_sensitivity,2016,Se,ST,"0.03816 (0.01936, 0.05852)"
ML,observed_plus_imputed_sensitivity,2016,TDS,CT,"0.9159 (0.6202, 1.298)"
ML,observed_plus_imputed_sensitivity,2016,TDS,MT,"0.08217 (0.04977, 0.1195)"
ML,observed_plus_imputed_sensitivity,2016,TDS,ST,"0.3255 (0.1882, 0.4755)"
ML,observed_plus_imputed_sensitivity,2016,TKN,CT,"0.01707 (0.01707, 0.01707)"
ML,observed_plus_imputed_sensitivity,2016,TKN,MT,"0.002356 (0.002356, 0.002356)"
ML,observed_plus_imputed_sensitivity,2016,TKN,ST,"0.008395 (0.008395, 0.008395)"
ML,observed_plus_imputed_sensitivity,2016,TN,CT,"0.7222 (0.7222, 0.7222)"
ML,observed_plus_imputed_sensitivity,2016,TN,MT,"0.09864 (0.09864, 0.09864)"
ML,observed_plus_imputed_sensitivity,2016,TN,ST,"0.3764 (0.3764, 0.3764)"
ML,observed_plus_imputed_sensitivity,2016,TP,CT,"0.002254 (0.002254, 0.002254)"
ML,observed_plus_imputed_sensitivity,2016,TP,MT,"0.001149 (0.001149, 0.001149)"
ML,observed_plus_imputed_sensitivity,2016,TP,ST,"0.0007506 (0.0007506, 0.0007506)"
ML,observed_plus_imputed_sensitivity,2016,TSS,CT,"165.9 (165.9, 165.9)"
ML,observed_plus_imputed_sensitivity,2016,TSS,MT,"5.005 (5.005, 5.005)"
ML,observed_plus_imputed_sensitivity,2016,TSS,ST,"29.1 (29.1, 29.1)"
ML,observed_plus_imputed_sensitivity,2017,NH4,CT,"0.6507 (0.406, 0.9297)"
ML,observed_plus_imputed_sensitivity,2017,NH4,MT,"0.1341 (0.08247, 0.1943)"
ML,observed_plus_imputed_sensitivity,2017,NH4,ST,"0.09425 (0.06038, 0.131)"
ML,observed_plus_imputed_sensitivity,2017,NO2,CT,"0.4772 (0.3145, 0.6563)"
ML,observed_plus_imputed_sensitivity,2017,NO2,MT,"0.1305 (0.08546, 0.1801)"
ML,observed_plus_imputed_sensitivity,2017,NO2,ST,"0.09627 (0.06336, 0.132)"
ML,observed_plus_imputed_sensitivity,2017,NO3,CT,"5.412 (4.888, 6.272)"
ML,observed_plus_imputed_sensitivity,2017,NO3,MT,"1.823 (1.698, 1.971)"
ML,observed_plus_imputed_sensitivity,2017,NO3,ST,"1.457 (1.274, 1.714)"
ML,observed_plus_imputed_sensitivity,2017,OP,CT,"0.07308 (0.03099, 0.1232)"
ML,observed_plus_imputed_sensitivity,2017,OP,MT,"0.019 (0.01021, 0.02931)"
ML,observed_plus_imputed_sensitivity,2017,OP,ST,"0.02434 (0.01158, 0.03959)"
ML,observed_plus_imputed_sensitivity,2017,Se,CT,"0.4275 (0.2886, 0.581)"
ML,observed_plus_imputed_sensitivity,2017,Se,MT,"0.1132 (0.07327, 0.1558)"
ML,observed_plus_imputed_sensitivity,2017,Se,ST,"0.08352 (0.0555, 0.1142)"
ML,observed_plus_imputed_sensitivity,2017,TDS,CT,"9.514 (7.061, 12.21)"
ML,observed_plus_imputed_sensitivity,2017,TDS,MT,"1.154 (0.8413, 1.522)"
ML,observed_plus_imputed_sensitivity,2017,TDS,ST,"0.859 (0.632, 1.128)"
ML,observed_plus_imputed_sensitivity,2017,TKN,CT,"2.834 (2.684, 3.034)"
ML,observed_plus_imputed_sensitivity,2017,TKN,MT,"0.339 (0.3207, 0.3627)"
ML,observed_plus_imputed_sensitivity,2017,TKN,ST,"0.1091 (0.08729, 0.1417)"
ML,observed_plus_imputed_sensitivity,2017,TN,CT,"2.983 (2.19, 3.982)"
ML,observed_plus_imputed_sensitivity,2017,TN,MT,"0.4029 (0.2712, 0.5648)"
ML,observed_plus_imputed_sensitivity,2017,TN,ST,"0.2912 (0.1933, 0.3984)"
ML,observed_plus_imputed_sensitivity,2017,TP,CT,"0.1985 (0.1663, 0.2386)"
ML,observed_plus_imputed_sensitivity,2017,TP,MT,"0.04925 (0.04273, 0.05652)"
ML,observed_plus_imputed_sensitivity,2017,TP,ST,"0.03951 (0.02912, 0.054)"
ML,observed_plus_imputed_sensitivity,2017,TSS,CT,"2163 (2163, 2163)"
ML,observed_plus_imputed_sensitivity,2017,TSS,MT,"105.2 (105.2, 105.2)"
ML,observed_plus_imputed_sensitivity,2017,TSS,ST,"124 (122.7, 126)"
ML,observed_plus_imputed_sensitivity,2018,NH4,CT,"1.418 (0.1147, 5.378)"
ML,observed_plus_imputed_sensitivity,2018,NH4,MT,"1.085 (0.07731, 3.863)"
ML,observed_plus_imputed_sensitivity,2018,NH4,ST,"0.8995 (0.07241, 3.524)"
ML,observed_plus_imputed_sensitivity,2018,NO2,CT,"1.569 (0.1198, 6.545)"
ML,observed_plus_imputed_sensitivity,2018,NO2,MT,"1.309 (0.1078, 4.984)"
ML,observed_plus_imputed_sensitivity,2018,NO2,ST,"1.194 (0.1, 4.431)"
ML,observed_plus_imputed_sensitivity,2018,NO3,CT,"8.464 (0.8084, 29.44)"
ML,observed_plus_imputed_sensitivity,2018,NO3,MT,"7.416 (0.6974, 25.35)"
ML,observed_plus_imputed_sensitivity,2018,NO3,ST,"6.801 (0.7246, 24.51)"
ML,observed_plus_imputed_sensitivity,2018,OP,CT,"1.183 (0.08424, 4.275)"
ML,observed_plus_imputed_sensitivity,2018,OP,MT,"1.09 (0.09395, 3.958)"
ML,observed_plus_imputed_sensitivity,2018,OP,ST,"0.9628 (0.08584, 3.817)"
ML,observed_plus_imputed_sensitivity,2018,Se,CT,"1.152 (0.09292, 4.363)"
ML,observed_plus_imputed_sensitivity,2018,Se,MT,"0.9797 (0.07806, 3.787)"
ML,observed_plus_imputed_sensitivity,2018,Se,ST,"0.8702 (0.07626, 3.419)"
ML,observed_plus_imputed_sensitivity,2018,TDS,CT,"20.42 (1.89, 68.17)"
ML,observed_plus_imputed_sensitivity,2018,TDS,MT,"11.25 (1.201, 39.06)"
ML,observed_plus_imputed_sensitivity,2018,TDS,ST,"9.798 (1.004, 33.31)"
ML,observed_plus_imputed_sensitivity,2018,TKN,CT,"5.949 (0.5299, 21.24)"
ML,observed_plus_imputed_sensitivity,2018,TKN,MT,"2.888 (0.2635, 11.64)"
ML,observed_plus_imputed_sensitivity,2018,TKN,ST,"2.557 (0.2222, 9.815)"
ML,observed_plus_imputed_sensitivity,2018,TN,CT,"5.769 (0.4578, 19.78)"
ML,observed_plus_imputed_sensitivity,2018,TN,MT,"3.229 (0.2986, 12.76)"
ML,observed_plus_imputed_sensitivity,2018,TN,ST,"2.944 (0.2542, 11.71)"
ML,observed_plus_imputed_sensitivity,2018,TP,CT,"1.776 (0.141, 6.578)"
ML,observed_plus_imputed_sensitivity,2018,TP,MT,"1.487 (0.1244, 5.959)"
ML,observed_plus_imputed_sensitivity,2018,TP,ST,"1.351 (0.1224, 5.161)"
ML,observed_plus_imputed_sensitivity,2018,TSS,CT,"934.6 (87.79, 3054)"
ML,observed_plus_imputed_sensitivity,2018,TSS,MT,"483.2 (51.76, 1557)"
ML,observed_plus_imputed_sensitivity,2018,TSS,ST,"439.2 (46.61, 1469)"
ML,observed_plus_imputed_sensitivity,2019,NH4,CT,"0.07411 (0.0004041, 2.289)"
ML,observed_plus_imputed_sensitivity,2019,NH4,MT,"0.05177 (0.0002546, 1.692)"
ML,observed_plus_imputed_sensitivity,2019,NH4,ST,"0.06102 (0.0002955, 1.62)"
ML,observed_plus_imputed_sensitivity,2019,NO2,CT,"0.07748 (0.0005066, 2.742)"
ML,observed_plus_imputed_sensitivity,2019,NO2,MT,"0.05819 (0.0002645, 1.812)"
ML,observed_plus_imputed_sensitivity,2019,NO2,ST,"0.07068 (0.0003554, 1.86)"
ML,observed_plus_imputed_sensitivity,2019,NO3,CT,"0.4766 (0.002539, 12.11)"
ML,observed_plus_imputed_sensitivity,2019,NO3,MT,"0.3177 (0.001564, 7.644)"
ML,observed_plus_imputed_sensitivity,2019,NO3,ST,"0.4189 (0.002338, 8.364)"
ML,observed_plus_imputed_sensitivity,2019,OP,CT,"0.07149 (0.0003839, 2.347)"
ML,observed_plus_imputed_sensitivity,2019,OP,MT,"0.04682 (0.0002471, 1.508)"
ML,observed_plus_imputed_sensitivity,2019,OP,ST,"0.05873 (0.0002979, 1.47)"
ML,observed_plus_imputed_sensitivity,2019,Se,CT,"0.06476 (0.0003707, 2.027)"
ML,observed_plus_imputed_sensitivity,2019,Se,MT,"0.04159 (0.0002488, 1.301)"
ML,observed_plus_imputed_sensitivity,2019,Se,ST,"0.05438 (0.000275, 1.404)"
ML,observed_plus_imputed_sensitivity,2019,TDS,CT,"1.398 (0.007929, 31.64)"
ML,observed_plus_imputed_sensitivity,2019,TDS,MT,"0.7714 (0.004137, 17.2)"
ML,observed_plus_imputed_sensitivity,2019,TDS,ST,"1.017 (0.005122, 18.67)"
ML,observed_plus_imputed_sensitivity,2019,TKN,CT,"0.2488 (0.001449, 7.692)"
ML,observed_plus_imputed_sensitivity,2019,TKN,MT,"0.1313 (0.000737, 4.606)"
ML,observed_plus_imputed_sensitivity,2019,TKN,ST,"0.1625 (0.0008192, 4.436)"
ML,observed_plus_imputed_sensitivity,2019,TN,CT,"0.3201 (0.001838, 9.367)"
ML,observed_plus_imputed_sensitivity,2019,TN,MT,"0.2017 (0.001071, 5.927)"
ML,observed_plus_imputed_sensitivity,2019,TN,ST,"0.267 (0.001482, 6.2)"
ML,observed_plus_imputed_sensitivity,2019,TP,CT,"0.09269 (0.0005057, 3.182)"
ML,observed_plus_imputed_sensitivity,2019,TP,MT,"0.06061 (0.0003248, 1.852)"
ML,observed_plus_imputed_sensitivity,2019,TP,ST,"0.07941 (0.0004041, 2.154)"
ML,observed_plus_imputed_sensitivity,2019,TSS,CT,"127.1 (0.5985, 2802)"
ML,observed_plus_imputed_sensitivity,2019,TSS,MT,"62.65 (0.34, 1276)"
ML,observed_plus_imputed_sensitivity,2019,TSS,ST,"85.34 (0.4624, 1579)"
ML,observed_plus_imputed_sensitivity,2020,NH4,CT,"2.646 (0.4435, 7.597)"
ML,observed_plus_imputed_sensitivity,2020,NH4,MT,"1.812 (0.2673, 5.487)"
ML,observed_plus_imputed_sensitivity,2020,NH4,ST,"0.9629 (0.1585, 4.127)"
ML,observed_plus_imputed_sensitivity,2020,NO2,CT,"2.218 (0.353, 6.741)"
ML,observed_plus_imputed_sensitivity,2020,NO2,MT,"1.621 (0.2741, 4.9)"
ML,observed_plus_imputed_sensitivity,2020,NO2,ST,"0.7708 (0.1363, 3.362)"
ML,observed_plus_imputed_sensitivity,2020,NO3,CT,"23.46 (4.291, 57.96)"
ML,observed_plus_imputed_sensitivity,2020,NO3,MT,"18.2 (3.239, 45.9)"
ML,observed_plus_imputed_sensitivity,2020,NO3,ST,"8.025 (1.721, 27.57)"
ML,observed_plus_imputed_sensitivity,2020,OP,CT,"0.5626 (0.02387, 3.352)"
ML,observed_plus_imputed_sensitivity,2020,OP,MT,"0.392 (0.01368, 2.376)"
ML,observed_plus_imputed_sensitivity,2020,OP,ST,"0.3772 (0.01063, 2.128)"
ML,observed_plus_imputed_sensitivity,2020,Se,CT,"0.5566 (0.03059, 3.142)"
ML,observed_plus_imputed_sensitivity,2020,Se,MT,"0.3726 (0.02271, 2.214)"
ML,observed_plus_imputed_sensitivity,2020,Se,ST,"0.3477 (0.01359, 2.133)"
ML,observed_plus_imputed_sensitivity,2020,TDS,CT,"35.26 (5.992, 92.66)"
ML,observed_plus_imputed_sensitivity,2020,TDS,MT,"13.09 (2.297, 37.49)"
ML,observed_plus_imputed_sensitivity,2020,TDS,ST,"7.61 (1.176, 29.78)"
ML,observed_plus_imputed_sensitivity,2020,TKN,CT,"7.787 (1.346, 22.18)"
ML,observed_plus_imputed_sensitivity,2020,TKN,MT,"3.561 (0.5852, 10.12)"
ML,observed_plus_imputed_sensitivity,2020,TKN,ST,"2.068 (0.3333, 7.987)"
ML,observed_plus_imputed_sensitivity,2020,TN,CT,"10.41 (1.729, 30.13)"
ML,observed_plus_imputed_sensitivity,2020,TN,MT,"4.916 (0.8826, 15.39)"
ML,observed_plus_imputed_sensitivity,2020,TN,ST,"2.779 (0.4705, 12.31)"
ML,observed_plus_imputed_sensitivity,2020,TP,CT,"1.488 (0.2432, 5.44)"
ML,observed_plus_imputed_sensitivity,2020,TP,MT,"1.004 (0.1817, 3.521)"
ML,observed_plus_imputed_sensitivity,2020,TP,ST,"0.7203 (0.07919, 3.089)"
ML,observed_plus_imputed_sensitivity,2020,TSS,CT,"2784 (475.2, 7309)"
ML,observed_plus_imputed_sensitivity,2020,TSS,MT,"417.3 (80.88, 1223)"
ML,observed_plus_imputed_sensitivity,2020,TSS,ST,"316.7 (37.66, 1159)"
ML,observed_plus_imputed_sensitivity,2021,NH4,CT,"1.172 (0.1306, 4.441)"
ML,observed_plus_imputed_sensitivity,2021,NH4,MT,"0.4672 (0.06993, 1.952)"
ML,observed_plus_imputed_sensitivity,2021,NH4,ST,"0.3711 (0.07467, 1.742)"
ML,observed_plus_imputed_sensitivity,2021,NO2,CT,"1.028 (0.1198, 4.101)"
ML,observed_plus_imputed_sensitivity,2021,NO2,MT,"0.4547 (0.06239, 2.058)"
ML,observed_plus_imputed_sensitivity,2021,NO2,ST,"0.3996 (0.07308, 1.825)"
ML,observed_plus_imputed_sensitivity,2021,NO3,CT,"12.09 (1.243, 37.48)"
ML,observed_plus_imputed_sensitivity,2021,NO3,MT,"6.173 (0.7893, 22.35)"
ML,observed_plus_imputed_sensitivity,2021,NO3,ST,"5.317 (0.8589, 20.35)"
ML,observed_plus_imputed_sensitivity,2021,OP,CT,"0.01071 (0.01071, 0.01071)"
ML,observed_plus_imputed_sensitivity,2021,OP,MT,"0.01122 (0.006498, 0.01989)"
ML,observed_plus_imputed_sensitivity,2021,OP,ST,"0.01789 (0.01789, 0.01789)"
ML,observed_plus_imputed_sensitivity,2021,Se,CT,"0.01138 (0.001138, 0.03472)"
ML,observed_plus_imputed_sensitivity,2021,Se,MT,"0.00885 (0.001776, 0.0211)"
ML,observed_plus_imputed_sensitivity,2021,Se,ST,"0.004231 (0.0007854, 0.01633)"
ML,observed_plus_imputed_sensitivity,2021,TDS,CT,"14.89 (1.731, 50.92)"
ML,observed_plus_imputed_sensitivity,2021,TDS,MT,"4.047 (0.6664, 17.22)"
ML,observed_plus_imputed_sensitivity,2021,TDS,ST,"3.432 (0.8064, 14.49)"
ML,observed_plus_imputed_sensitivity,2021,TKN,CT,"4.662 (0.6363, 15.33)"
ML,observed_plus_imputed_sensitivity,2021,TKN,MT,"1.116 (0.2103, 4.513)"
ML,observed_plus_imputed_sensitivity,2021,TKN,ST,"1.121 (0.3256, 4.584)"
ML,observed_plus_imputed_sensitivity,2021,TN,CT,"4.437 (0.5413, 15.55)"
ML,observed_plus_imputed_sensitivity,2021,TN,MT,"1.321 (0.2295, 6.134)"
ML,observed_plus_imputed_sensitivity,2021,TN,ST,"1.116 (0.2867, 5.131)"
ML,observed_plus_imputed_sensitivity,2021,TP,CT,"0.4919 (0.1078, 1.393)"
ML,observed_plus_imputed_sensitivity,2021,TP,MT,"0.2225 (0.09437, 0.6117)"
ML,observed_plus_imputed_sensitivity,2021,TP,ST,"0.2019 (0.117, 0.5477)"
ML,observed_plus_imputed_sensitivity,2021,TSS,CT,"2159 (268.1, 8307)"
ML,observed_plus_imputed_sensitivity,2021,TSS,MT,"239.4 (57.98, 874.1)"
ML,observed_plus_imputed_sensitivity,2021,TSS,ST,"214.6 (105.6, 977)"
ML,observed_plus_imputed_sensitivity,2022,NH4,CT,"1.856 (0.3854, 4.778)"
ML,observed_plus_imputed_sensitivity,2022,NH4,MT,"1.934 (0.3943, 5.158)"
ML,observed_plus_imputed_sensitivity,2022,NH4,ST,"1.852 (0.3379, 4.809)"
ML,observed_plus_imputed_sensitivity,2022,NO2,CT,"1.194 (0.1203, 4.85)"
ML,observed_plus_imputed_sensitivity,2022,NO2,MT,"0.8146 (0.05166, 3.978)"
ML,observed_plus_imputed_sensitivity,2022,NO2,ST,"1.016 (0.07886, 4.359)"
ML,observed_plus_imputed_sensitivity,2022,NO3,CT,"21.97 (4.988, 52.72)"
ML,observed_plus_imputed_sensitivity,2022,NO3,MT,"20.93 (4.477, 48.46)"
ML,observed_plus_imputed_sensitivity,2022,NO3,ST,"22.21 (4.778, 51.3)"
ML,observed_plus_imputed_sensitivity,2022,OP,CT,"0.8421 (0.09007, 3.172)"
ML,observed_plus_imputed_sensitivity,2022,OP,MT,"0.5213 (0.04197, 2.192)"
ML,observed_plus_imputed_sensitivity,2022,OP,ST,"0.6311 (0.05162, 2.591)"
ML,observed_plus_imputed_sensitivity,2022,Se,CT,"0.6819 (0.064, 2.778)"
ML,observed_plus_imputed_sensitivity,2022,Se,MT,"0.277 (0.01934, 1.823)"
ML,observed_plus_imputed_sensitivity,2022,Se,ST,"0.4025 (0.02878, 2.102)"
ML,observed_plus_imputed_sensitivity,2022,TDS,CT,"16.36 (3.727, 41.65)"
ML,observed_plus_imputed_sensitivity,2022,TDS,MT,"14.59 (3.057, 38.2)"
ML,observed_plus_imputed_sensitivity,2022,TDS,ST,"14.09 (2.843, 36.76)"
ML,observed_plus_imputed_sensitivity,2022,TKN,CT,"2.873 (0.3974, 10.57)"
ML,observed_plus_imputed_sensitivity,2022,TKN,MT,"2.645 (0.2206, 10.39)"
ML,observed_plus_imputed_sensitivity,2022,TKN,ST,"2.327 (0.2222, 9.473)"
ML,observed_plus_imputed_sensitivity,2022,TN,CT,"5.476 (1.103, 14)"
ML,observed_plus_imputed_sensitivity,2022,TN,MT,"5.189 (1.032, 14.66)"
ML,observed_plus_imputed_sensitivity,2022,TN,ST,"5.277 (1.029, 14.5)"
ML,observed_plus_imputed_sensitivity,2022,TP,CT,"1.213 (0.2323, 3.752)"
ML,observed_plus_imputed_sensitivity,2022,TP,MT,"0.9608 (0.1988, 2.888)"
ML,observed_plus_imputed_sensitivity,2022,TP,ST,"1.038 (0.1985, 3.407)"
ML,observed_plus_imputed_sensitivity,2022,TSS,CT,"1035 (192.3, 6666)"
ML,observed_plus_imputed_sensitivity,2022,TSS,MT,"793 (142.1, 2790)"
ML,observed_plus_imputed_sensitivity,2022,TSS,ST,"654.3 (122.2, 2019)"
ML,observed_plus_imputed_sensitivity,2023,NH4,CT,"1.083 (0.3634, 7.665)"
ML,observed_plus_imputed_sensitivity,2023,NH4,MT,"1.076 (0.383, 7.285)"
ML,observed_plus_imputed_sensitivity,2023,NH4,ST,"0.9641 (0.3157, 5.951)"
ML,observed_plus_imputed_sensitivity,2023,NO2,CT,"0.1606 (0.001944, 2.303)"
ML,observed_plus_imputed_sensitivity,2023,NO2,MT,"0.1777 (0.002928, 1.96)"
ML,observed_plus_imputed_sensitivity,2023,NO2,ST,"0.07934 (0.0007895, 1.484)"
ML,observed_plus_imputed_sensitivity,2023,NO3,CT,"3.541 (2.764, 10.69)"
ML,observed_plus_imputed_sensitivity,2023,NO3,MT,"4.235 (3.334, 18.55)"
ML,observed_plus_imputed_sensitivity,2023,NO3,ST,"3.292 (2.722, 6.855)"
ML,observed_plus_imputed_sensitivity,2023,OP,CT,"0.1704 (0.04627, 2.278)"
ML,observed_plus_imputed_sensitivity,2023,OP,MT,"0.1779 (0.04565, 1.876)"
ML,observed_plus_imputed_sensitivity,2023,OP,ST,"0.1326 (0.04481, 1.511)"
ML,observed_plus_imputed_sensitivity,2023,Se,CT,"0.6175 (0.2613, 3.497)"
ML,observed_plus_imputed_sensitivity,2023,Se,MT,"0.6363 (0.2751, 3.034)"
ML,observed_plus_imputed_sensitivity,2023,Se,ST,"0.5295 (0.2211, 2.589)"
ML,observed_plus_imputed_sensitivity,2023,TDS,CT,"529.8 (444.4, 1036)"
ML,observed_plus_imputed_sensitivity,2023,TDS,MT,"629.7 (517.3, 1219)"
ML,observed_plus_imputed_sensitivity,2023,TDS,ST,"524.6 (431.4, 949.8)"
ML,observed_plus_imputed_sensitivity,2023,TKN,CT,"10.1 (1.001, 66.54)"
ML,observed_plus_imputed_sensitivity,2023,TKN,MT,"12.01 (1.237, 71.41)"
ML,observed_plus_imputed_sensitivity,2023,TKN,ST,"15.57 (1.004, 78.22)"
ML,observed_plus_imputed_sensitivity,2023,TN,CT,"2.275 (0.9177, 12.39)"
ML,observed_plus_imputed_sensitivity,2023,TN,MT,"2.144 (0.9776, 10.29)"
ML,observed_plus_imputed_sensitivity,2023,TN,ST,"1.748 (0.7533, 8.554)"
ML,observed_plus_imputed_sensitivity,2023,TP,CT,"0.9602 (0.3894, 4.63)"
ML,observed_plus_imputed_sensitivity,2023,TP,MT,"0.6246 (0.3421, 3.383)"
ML,observed_plus_imputed_sensitivity,2023,TP,ST,"0.3041 (0.2381, 2.378)"
ML,observed_plus_imputed_sensitivity,2023,TSS,CT,"1631 (552.6, 8575)"
ML,observed_plus_imputed_sensitivity,2023,TSS,MT,"1104 (433.5, 4898)"
ML,observed_plus_imputed_sensitivity,2023,TSS,ST,"1717 (530.2, 6616)"
ML,observed_plus_imputed_sensitivity,2024,NH4,CT,"0.6228 (0.1721, 4.796)"
ML,observed_plus_imputed_sensitivity,2024,NH4,MT,"0.5386 (0.2499, 3.887)"
ML,observed_plus_imputed_sensitivity,2024,NH4,ST,"0.424 (0.264, 2.639)"
ML,observed_plus_imputed_sensitivity,2024,NO2,CT,"0.01463 (0.003838, 0.1423)"
ML,observed_plus_imputed_sensitivity,2024,NO2,MT,"0 (0, 0)"
ML,observed_plus_imputed_sensitivity,2024,NO2,ST,"0.00715 (0.00715, 0.00715)"
ML,observed_plus_imputed_sensitivity,2024,NO3,CT,"3.415 (1.457, 30.39)"
ML,observed_plus_imputed_sensitivity,2024,NO3,MT,"3.87 (2.078, 30.62)"
ML,observed_plus_imputed_sensitivity,2024,NO3,ST,"2.55 (2.407, 22.02)"
ML,observed_plus_imputed_sensitivity,2024,OP,CT,"0.2181 (0.09512, 1.361)"
ML,observed_plus_imputed_sensitivity,2024,OP,MT,"0.2194 (0.1449, 1.335)"
ML,observed_plus_imputed_sensitivity,2024,OP,ST,"0.1462 (0.1394, 0.814)"
ML,observed_plus_imputed_sensitivity,2024,Se,CT,"0.5056 (0.1408, 3.464)"
ML,observed_plus_imputed_sensitivity,2024,Se,MT,"0.4137 (0.2076, 2.964)"
ML,observed_plus_imputed_sensitivity,2024,Se,ST,"0.3396 (0.2141, 1.991)"
ML,observed_plus_imputed_sensitivity,2024,TDS,CT,"734.5 (234.9, 4616)"
ML,observed_plus_imputed_sensitivity,2024,TDS,MT,"650.9 (385.8, 4684)"
ML,observed_plus_imputed_sensitivity,2024,TDS,ST,"432.5 (410, 3284)"
ML,observed_plus_imputed_sensitivity,2024,TKN,CT,"0.9503 (0.2387, 8.838)"
ML,observed_plus_imputed_sensitivity,2024,TKN,MT,"0.651 (0.4883, 2.813)"
ML,observed_plus_imputed_sensitivity,2024,TKN,ST,"0.5819 (0.5652, 2.572)"
ML,observed_plus_imputed_sensitivity,2024,TN,CT,"1.552 (0.4705, 10.47)"
ML,observed_plus_imputed_sensitivity,2024,TN,MT,"1.413 (0.7276, 9.625)"
ML,observed_plus_imputed_sensitivity,2024,TN,ST,"1.266 (0.8515, 7.215)"
ML,observed_plus_imputed_sensitivity,2024,TP,CT,"0.5125 (0.1226, 4.761)"
ML,observed_plus_imputed_sensitivity,2024,TP,MT,"0.3546 (0.2144, 2.227)"
ML,observed_plus_imputed_sensitivity,2024,TP,ST,"0.3819 (0.3408, 1.939)"
ML,observed_plus_imputed_sensitivity,2024,TSS,CT,"671.7 (213.7, 5063)"
ML,observed_plus_imputed_sensitivity,2024,TSS,MT,"458.2 (290.5, 2801)"
ML,observed_plus_imputed_sensitivity,2024,TSS,ST,"566.7 (542.3, 3121)"
ML,observed_plus_imputed_sensitivity,2025,NH4,CT,"0.7461 (0.533, 1.814)"
ML,observed_plus_imputed_sensitivity,2025,NH4,MT,"0.8442 (0.6336, 1.611)"
ML,observed_plus_imputed_sensitivity,2025,NH4,ST,"0.8291 (0.6033, 1.639)"
ML,observed_plus_imputed_sensitivity,2025,NO2,CT,"0.5326 (0.4814, 1.067)"
ML,observed_plus_imputed_sensitivity,2025,NO2,MT,"0.6384 (0.597, 1.141)"
ML,observed_plus_imputed_sensitivity,2025,NO2,ST,"0.6266 (0.5852, 1.214)"
ML,observed_plus_imputed_sensitivity,2025,NO3,CT,"0.2052 (0.1216, 1.171)"
ML,observed_plus_imputed_sensitivity,2025,NO3,MT,"0.2303 (0.1728, 0.9909)"
ML,observed_plus_imputed_sensitivity,2025,NO3,ST,"0.1953 (0.1433, 0.9727)"
ML,observed_plus_imputed_sensitivity,2025,OP,CT,"0.1863 (0.1355, 0.7208)"
ML,observed_plus_imputed_sensitivity,2025,OP,MT,"0.2158 (0.1758, 0.6582)"
ML,observed_plus_imputed_sensitivity,2025,OP,ST,"0.2003 (0.16, 0.7156)"
ML,observed_plus_imputed_sensitivity,2025,Se,CT,"0.5362 (0.3889, 1.079)"
ML,observed_plus_imputed_sensitivity,2025,Se,MT,"0.6247 (0.4721, 1.085)"
ML,observed_plus_imputed_sensitivity,2025,Se,ST,"0.6185 (0.4657, 1.139)"
ML,observed_plus_imputed_sensitivity,2025,TDS,CT,"376.8 (369.9, 449.6)"
ML,observed_plus_imputed_sensitivity,2025,TDS,MT,"443 (439.5, 497.9)"
ML,observed_plus_imputed_sensitivity,2025,TDS,ST,"453.7 (450.5, 512.2)"
ML,observed_plus_imputed_sensitivity,2025,TKN,CT,"0.6524 (0.4555, 3.563)"
ML,observed_plus_imputed_sensitivity,2025,TKN,MT,"0.5615 (0.461, 2.578)"
ML,observed_plus_imputed_sensitivity,2025,TKN,ST,"0.5215 (0.4373, 2.365)"
ML,observed_plus_imputed_sensitivity,2025,TN,CT,"1.24 (0.9319, 2.723)"
ML,observed_plus_imputed_sensitivity,2025,TN,MT,"1.357 (1.027, 2.484)"
ML,observed_plus_imputed_sensitivity,2025,TN,ST,"1.468 (1.08, 2.628)"
ML,observed_plus_imputed_sensitivity,2025,TP,CT,"1.111 (1.018, 2.064)"
ML,observed_plus_imputed_sensitivity,2025,TP,MT,"2.513 (2.449, 3.216)"
ML,observed_plus_imputed_sensitivity,2025,TP,ST,"1.768 (1.699, 2.571)"
ML,observed_plus_imputed_sensitivity,2025,TSS,CT,"798.1 (757.8, 1200)"
ML,observed_plus_imputed_sensitivity,2025,TSS,MT,"1787 (1777, 1992)"
ML,observed_plus_imputed_sensitivity,2025,TSS,ST,"1165 (1152, 1391)"
