Method,Scenario,Year,Analyte,Treatment,mean,median,lower_95,upper_95,n_draws
Bayes,model_only,2020,NH4,CT,0.04908984682209573,0.04729122363226079,0.003781438281145688,0.09925608068360528,1500
Bayes,model_only,2020,NH4,MT,0.032416560834420405,0.032002534311994416,-5.1208121004951734e-05,0.06505582226718933,1500
Bayes,model_only,2020,NH4,ST,0.03571052164364221,0.03522148832842365,0.003301059832911433,0.07011128862297501,1500
Bayes,model_only,2020,NO2,CT,0.18492189209200005,0.16246707018701317,-0.44441170280491316,0.9244521367510922,1500
Bayes,model_only,2020,NO2,MT,0.14510866637808828,0.127072651792041,-0.31924920028099446,0.6746391736790481,1500
Bayes,model_only,2020,NO2,ST,0.14770673892880545,0.13143939008000965,-0.32373758957461946,0.6808363668505896,1500
Bayes,model_only,2020,NO3,CT,3.894830508070007,3.8964450183767863,3.003938329312077,4.724956984572324,1500
Bayes,model_only,2020,NO3,MT,3.019470660387094,3.0192235500280056,2.5828416674147108,3.476565532198164,1500
Bayes,model_only,2020,NO3,ST,3.0135731647623323,3.0179854390433123,2.537009355618842,3.4965883439397776,1500
Bayes,model_only,2020,OP,CT,0.03153819055833428,0.033562509087661896,-0.0466327778903432,0.09833136015691667,1500
Bayes,model_only,2020,OP,MT,0.05533030207239785,0.05681873640309466,-0.0012996007251927413,0.10073672440379593,1500
Bayes,model_only,2020,OP,ST,0.050687289759968876,0.05249267384438599,-0.008389555548007422,0.09646069678824219,1500
Bayes,model_only,2020,Se,CT,0.0034248053738561,0.003428407933032354,0.002601826384018344,0.004204729742202898,1500
Bayes,model_only,2020,Se,MT,0.002379794561797606,0.002377342515413299,0.002011221461768962,0.0027938347641235264,1500
Bayes,model_only,2020,Se,ST,0.0024278371607471044,0.002422261636146172,0.0020389763389077466,0.00285816765973087,1500
Bayes,model_only,2020,TDS,CT,477.81248205967074,476.1978223994803,313.11882390923955,650.4113510782386,1500
Bayes,model_only,2020,TDS,MT,358.8487063772674,356.4113339166656,253.64925155309768,472.56269487499804,1500
Bayes,model_only,2020,TDS,ST,365.8712721698666,362.4391414356804,258.50869309776186,484.7698059342851,1500
Bayes,model_only,2020,TKN,CT,0.6145653866616769,0.6085277655201535,0.05314126334519499,1.177949914901199,1500
Bayes,model_only,2020,TKN,MT,0.5189777159624428,0.5226170323575999,0.1478862719458369,0.8888884013740516,1500
Bayes,model_only,2020,TKN,ST,0.49606325713524346,0.4937630759231191,0.11734398080027096,0.8924222588459864,1500
Bayes,model_only,2020,TN,CT,3.4550958312081526,3.448962089760758,0.4733667865013635,6.470377334521668,1500
Bayes,model_only,2020,TN,MT,2.256470764136912,2.282046828162194,0.20361880234204383,4.305863529118637,1500
Bayes,model_only,2020,TN,ST,2.331574062480423,2.341158750721954,0.23188864622474983,4.435639677746999,1500
Bayes,model_only,2020,TP,CT,-0.021200659635275062,-0.018641622670732064,-0.4610283777815518,0.3797545088063008,1500
Bayes,model_only,2020,TP,MT,0.3249751024533548,0.33211143398170945,0.0362007155944406,0.5925363233499036,1500
Bayes,model_only,2020,TP,ST,0.2659763600463953,0.26807034462274815,-0.01941675594189264,0.5484695003968856,1500
Bayes,model_only,2020,TSS,CT,55.75926477363332,55.76776435436108,-343.43904978857364,432.0705811100753,1500
Bayes,model_only,2020,TSS,MT,336.34448372452056,333.7724815449445,102.40013882671956,575.6924400263632,1500
Bayes,model_only,2020,TSS,ST,331.92560091492794,330.00746572548724,92.16755679528863,577.0048112900123,1500
Bayes,model_only,2021,NH4,CT,0.029151215732624743,0.029265454613103706,-0.006816288118557102,0.0645133851341911,1500
Bayes,model_only,2021,NH4,MT,0.020320706959007475,0.020291006988056928,-0.012717134179729733,0.05260105595954642,1500
Bayes,model_only,2021,NH4,ST,0.023230979965005127,0.022911807931448754,-0.009203132158331415,0.05607546749277339,1500
Bayes,model_only,2021,NO2,CT,0.06874354005777293,0.056668866957648154,-0.23301606279144665,0.42358046988511866,1500
Bayes,model_only,2021,NO2,MT,0.053745963209464634,0.04595024925060094,-0.20700733482771796,0.3382693312112649,1500
Bayes,model_only,2021,NO2,ST,0.05429833155796979,0.0465747834930669,-0.21494828331063176,0.3465170680251956,1500
Bayes,model_only,2021,NO3,CT,2.7960941166247704,2.7867758232168844,2.126669395396894,3.538633942011677,1500
Bayes,model_only,2021,NO3,MT,2.2498195099086074,2.2350230117481886,1.7855509860226573,2.864391475308202,1500
Bayes,model_only,2021,NO3,ST,2.318347043228527,2.3059335668136978,1.9185911778122056,2.7938433198824626,1500
Bayes,model_only,2021,OP,CT,0.058760309109410616,0.05756228579994718,0.02878599722673824,0.09299785888035628,1500
Bayes,model_only,2021,OP,MT,0.055801730315897545,0.055197456030021574,0.032861302085352165,0.08112386903170692,1500
Bayes,model_only,2021,OP,ST,0.05448563508908532,0.05380483299577851,0.03181596279052905,0.07896552877966781,1500
Bayes,model_only,2021,Se,CT,0.0026017493912817717,0.002605840118163362,0.00197434444283279,0.003261363880856053,1500
Bayes,model_only,2021,Se,MT,0.0017133524181819598,0.0016958972322681707,0.0013502011852265824,0.002166341682880437,1500
Bayes,model_only,2021,Se,ST,0.0018468755911977832,0.0018370157017638675,0.0015296038496512142,0.00223675226982409,1500
Bayes,model_only,2021,TDS,CT,302.33312194639,298.2514215735253,197.4393163727274,427.17779228995505,1500
Bayes,model_only,2021,TDS,MT,246.41106063230677,243.84896080720364,164.29199536864385,335.42199969336934,1500
Bayes,model_only,2021,TDS,ST,257.5579691976718,255.76941649684517,180.87618675642952,342.16212178986,1500
Bayes,model_only,2021,TKN,CT,1.284327125072331,1.2759168026362606,0.8929502600864909,1.7345855142296989,1500
Bayes,model_only,2021,TKN,MT,0.6215841487229108,0.6132921578602524,0.4060866481409364,0.9013265559383938,1500
Bayes,model_only,2021,TKN,ST,0.703028254421217,0.6962968618713029,0.4941901942632369,0.9583285554821175,1500
Bayes,model_only,2021,TN,CT,2.148496216894329,2.1039024639006536,0.3970022056070073,4.213607064458201,1500
Bayes,model_only,2021,TN,MT,1.3540039368403392,1.330898601633197,-0.011964401020143511,2.976668304967467,1500
Bayes,model_only,2021,TN,ST,1.4777602771515652,1.4491091759059356,0.04426020288153044,3.132436030677564,1500
Bayes,model_only,2021,TP,CT,0.24023383048450606,0.23689932507057554,0.009695119469796145,0.4950716397954982,1500
Bayes,model_only,2021,TP,MT,0.18431025646906085,0.1823820565986834,0.03227034238763385,0.3483541752817192,1500
Bayes,model_only,2021,TP,ST,0.16415268543982053,0.16125110197699882,0.007991729873834808,0.3276956472707779,1500
Bayes,model_only,2021,TSS,CT,456.2790923758582,451.47065564012735,261.8437957207348,694.8504060570797,1500
Bayes,model_only,2021,TSS,MT,212.46249382945823,212.30417889498406,76.35412696311285,363.1021217548547,1500
Bayes,model_only,2021,TSS,ST,247.1604129646501,244.51512876410237,114.89268781778742,394.94635728481643,1500
Bayes,model_only,2022,NH4,CT,0.03898917375193623,0.0387022756768438,-0.013424571653155323,0.09200179374383383,1500
Bayes,model_only,2022,NH4,MT,0.030433360278830833,0.031135479564695735,-0.0188311229856467,0.07855468262542036,1500
Bayes,model_only,2022,NH4,ST,0.03405854900585862,0.034026323467623056,-0.016614290061431107,0.08458155372013575,1500
Bayes,model_only,2022,NO2,CT,-0.10474188896956317,-0.10270231716193592,-0.20960143660693106,-0.015003139030610072,1500
Bayes,model_only,2022,NO2,MT,-0.0837258314053724,-0.08073497294934488,-0.17595312258622092,-0.00293700922779413,1500
Bayes,model_only,2022,NO2,ST,-0.08526601946090051,-0.0826461103478951,-0.17994564903195395,-0.006347405469533483,1500
Bayes,model_only,2022,NO3,CT,3.6018627597273336,3.5956017102669,2.9574998159529424,4.234967306329298,1500
Bayes,model_only,2022,NO3,MT,3.3278806132666245,3.32107334425676,2.906578028263325,3.759334235778337,1500
Bayes,model_only,2022,NO3,ST,3.3203646205120974,3.314936874062691,2.893924761367847,3.770417147149305,1500
Bayes,model_only,2022,OP,CT,0.053530225344060836,0.053800030630850426,0.014178361530278254,0.09312255152370032,1500
Bayes,model_only,2022,OP,MT,0.06371097480129523,0.06347610825273972,0.029324243424554607,0.0994345613371352,1500
Bayes,model_only,2022,OP,ST,0.05930673321412341,0.05952641515192769,0.025507969794691245,0.09432844538203745,1500
Bayes,model_only,2022,Se,CT,0.0035130920360962083,0.003509279030471411,0.0028887069357024474,0.004145774603054017,1500
Bayes,model_only,2022,Se,MT,0.0029953735587842914,0.0029869437348426318,0.0025994074351926633,0.003407698806851073,1500
Bayes,model_only,2022,Se,ST,0.0031020234386779947,0.0030954885451423496,0.0026748418703860873,0.0035133201356786618,1500
Bayes,model_only,2022,TDS,CT,478.62040930022494,476.80246657824864,343.52636817114075,615.6971917008697,1500
Bayes,model_only,2022,TDS,MT,433.8654355872314,433.6146705723098,321.26553095300994,544.485962477947,1500
Bayes,model_only,2022,TDS,ST,441.1856179257521,439.555306333788,326.5674623759433,558.915355473006,1500
Bayes,model_only,2022,TKN,CT,0.19708892424970698,0.18537171555863788,-0.20510708786921558,0.6295724072431861,1500
Bayes,model_only,2022,TKN,MT,0.056913493937263485,0.053808210462201675,-0.31622871456103563,0.4617425279013128,1500
Bayes,model_only,2022,TKN,ST,0.09844900065712432,0.08545873393660564,-0.2627005208596975,0.4926874934261677,1500
Bayes,model_only,2022,TN,CT,3.0093385138962083,3.03338274640077,0.04810018074471475,5.9209602633886025,1500
Bayes,model_only,2022,TN,MT,2.4606372333967634,2.4580613982015205,-0.21244862886354265,5.021954060887101,1500
Bayes,model_only,2022,TN,ST,2.5713758213851436,2.573097296865314,-0.09229101384524711,5.211897305635559,1500
Bayes,model_only,2022,TP,CT,-0.2266263435644078,-0.22502933435660596,-0.5327382144577276,0.07925460910820174,1500
Bayes,model_only,2022,TP,MT,-0.07208711241339275,-0.07355957339994888,-0.3527451477601213,0.2029143473411961,1500
Bayes,model_only,2022,TP,ST,-0.11277990739467017,-0.11491958521994404,-0.3930677053653583,0.16958461114135173,1500
Bayes,model_only,2022,TSS,CT,112.38658323645554,115.39672850005897,-152.63448930708842,377.9344588606976,1500
Bayes,model_only,2022,TSS,MT,150.81103140373526,148.5747955468625,-85.77143417548388,386.68585796034904,1500
Bayes,model_only,2022,TSS,ST,205.58975193864325,204.26473849067426,-25.403597662517,443.55372811189363,1500
Bayes,model_only,2023,NH4,CT,0.029684008941767683,0.029758332946510063,-0.04105251818841886,0.10131623212634738,1500
Bayes,model_only,2023,NH4,MT,0.027593237728776226,0.027890578565050617,-0.039955991380338535,0.09684711090215961,1500
Bayes,model_only,2023,NH4,ST,0.02717892822397261,0.02724953627892699,-0.040925866843095494,0.09530644169273608,1500
Bayes,model_only,2023,NO2,CT,-0.6001692259338732,-0.5942922550643353,-0.8090737486852865,-0.43071760930062153,1500
Bayes,model_only,2023,NO2,MT,-0.5725708351168598,-0.569236096511327,-0.7596819393970257,-0.4155724260786601,1500
Bayes,model_only,2023,NO2,ST,-0.5597707976430957,-0.5576409691266797,-0.7511848046712146,-0.40531323701946437,1500
Bayes,model_only,2023,NO3,CT,3.552240518088077,3.552719834964102,3.002348206730064,4.09991091403946,1500
Bayes,model_only,2023,NO3,MT,3.4159224951269698,3.4148998893232094,2.987457744534748,3.8657324562080406,1500
Bayes,model_only,2023,NO3,ST,3.3537941756913625,3.347169575004651,2.9564283744578064,3.7692653045279947,1500
Bayes,model_only,2023,OP,CT,-0.04464603466100211,-0.04344415057042235,-0.084300985671459,-0.008546104452670388,1500
Bayes,model_only,2023,OP,MT,-0.03826708264307188,-0.03721076483193497,-0.07715792445691719,-0.005879637407663529,1500
Bayes,model_only,2023,OP,ST,-0.03446327677361255,-0.033062912121582216,-0.07286811249892464,-0.0033535979161701756,1500
Bayes,model_only,2023,Se,CT,0.003039796742801172,0.0030884118383880995,0.0015096264018236518,0.004423181943022864,1500
Bayes,model_only,2023,Se,MT,0.0028112220426029866,0.0028617857593436526,0.001355688397202306,0.004102911866634094,1500
Bayes,model_only,2023,Se,ST,0.0026743661905572137,0.002714472874536879,0.001243294205461475,0.0039335129311212184,1500
Bayes,model_only,2023,TDS,CT,562.9523639751236,563.6414219809103,475.84872162662,644.4824831268999,1500
Bayes,model_only,2023,TDS,MT,542.5143165028658,542.5461429927273,473.99977574675194,612.3585839922625,1500
Bayes,model_only,2023,TDS,ST,533.3663296912839,532.941321334655,472.22766871636816,598.6957045906304,1500
Bayes,model_only,2023,TKN,CT,0.36729922177783114,0.37258016665501925,-0.02258755954532946,0.7322445247013774,1500
Bayes,model_only,2023,TKN,MT,0.2535816748750931,0.25569089816995166,-0.11040172340872004,0.5902286943262354,1500
Bayes,model_only,2023,TKN,ST,0.15412710441075714,0.1571935635124288,-0.19276110038840902,0.4812954856376307,1500
Bayes,model_only,2023,TN,CT,2.3567545269230226,2.3280666036912425,-1.3084652453882575,6.143956830847928,1500
Bayes,model_only,2023,TN,MT,2.1271102887377427,2.0971616145133387,-1.364243209994786,5.697047198527782,1500
Bayes,model_only,2023,TN,ST,2.0212417099492144,1.9974964114949059,-1.406300782928908,5.498831311752594,1500
Bayes,model_only,2023,TP,CT,-0.20538741449164377,-0.20274641106920763,-0.49706522962027133,0.07721595035794013,1500
Bayes,model_only,2023,TP,MT,-0.19232440257790226,-0.1872447283049732,-0.47478472009818007,0.0649917345446542,1500
Bayes,model_only,2023,TP,ST,-0.17699541877063169,-0.17381698450420485,-0.4481523679280724,0.09131688364055987,1500
Bayes,model_only,2023,TSS,CT,473.9995862930612,471.1502463305553,198.30879150041926,737.9621635534314,1500
Bayes,model_only,2023,TSS,MT,448.14896282958836,448.821229727933,197.92421488372958,691.176896818218,1500
Bayes,model_only,2023,TSS,ST,412.54184936959507,416.8527259369689,171.34867607801124,650.3363204255749,1500
Bayes,model_only,2024,NH4,CT,0.049247045822499766,0.04749305590178922,-0.009269569531568968,0.11307855750891756,1500
Bayes,model_only,2024,NH4,MT,0.04929015631423254,0.04763923860345695,-0.009587770497773668,0.11288983391257532,1500
Bayes,model_only,2024,NH4,ST,0.04927439861984806,0.04745214270492208,-0.009254024375475015,0.11290195183188188,1500
Bayes,model_only,2024,NO2,CT,-0.268414744588229,-0.2663261889486974,-0.36774503137485387,-0.18471979808194297,1500
Bayes,model_only,2024,NO2,MT,-0.26911597988976577,-0.26694249791881974,-0.36886591812815067,-0.185090173858476,1500
Bayes,model_only,2024,NO2,ST,-0.26853606251646855,-0.2662577200609342,-0.36842434980751393,-0.18478003440619514,1500
Bayes,model_only,2024,NO3,CT,2.481973239929704,2.4745869885876086,1.9249015898069064,3.0903738286292626,1500
Bayes,model_only,2024,NO3,MT,2.4845920288802827,2.4780513315939117,1.927153654552048,3.093521827630343,1500
Bayes,model_only,2024,NO3,ST,2.4831969800669387,2.475132187170759,1.9265096134708457,3.091981381632836,1500
Bayes,model_only,2024,OP,CT,0.14374882318513607,0.1430448979403036,0.10875437065302801,0.184625344807781,1500
Bayes,model_only,2024,OP,MT,0.14383168341293404,0.14298235694448083,0.1087251667795945,0.18471896208099212,1500
Bayes,model_only,2024,OP,ST,0.14375025972026867,0.1430448979403036,0.10875437065302802,0.184625344807781,1500
Bayes,model_only,2024,Se,CT,0.0023787868716573426,0.002337942221167265,0.0009897114746113117,0.00379912217332869,1500
Bayes,model_only,2024,Se,MT,0.0023837543228814677,0.0023455859468130636,0.0009945597366179293,0.0038050023002750596,1500
Bayes,model_only,2024,Se,ST,0.00237914089462296,0.002337942221167265,0.0009902388510634273,0.00379912217332869,1500
Bayes,model_only,2024,TDS,CT,405.6749755557152,403.7046393190011,314.5262430929424,503.7198797196587,1500
Bayes,model_only,2024,TDS,MT,405.7764383864614,403.9261683779646,314.8637359137324,503.73566749997553,1500
Bayes,model_only,2024,TDS,ST,405.7052494878457,403.7411857553378,314.6116335878516,503.59486701400914,1500
Bayes,model_only,2024,TKN,CT,0.41469977281451265,0.4079049338771862,0.15029309703954508,0.735351764016801,1500
Bayes,model_only,2024,TKN,MT,0.4222918372868923,0.415472480742462,0.1602273345823272,0.7430996290338523,1500
Bayes,model_only,2024,TKN,ST,0.41391061263562773,0.40649829653095754,0.15015017870149844,0.735351764016801,1500
Bayes,model_only,2024,TN,CT,2.699101772533265,2.616656812988275,-0.08946133579057354,5.964138919318401,1500
Bayes,model_only,2024,TN,MT,2.7015316866913537,2.613669292248962,-0.0797222215437451,5.962016242154032,1500
Bayes,model_only,2024,TN,ST,2.7018926352969412,2.618326514848514,-0.07957406860544876,5.964800309603464,1500
Bayes,model_only,2024,TP,CT,0.33309320991694996,0.3275997010852889,0.08297596626226933,0.5943400309771879,1500
Bayes,model_only,2024,TP,MT,0.33371359395935596,0.3283028875390339,0.08249099455548728,0.5922977718285607,1500
Bayes,model_only,2024,TP,ST,0.3330831587185096,0.3275997010852889,0.08297596626226934,0.5943400309771879,1500
Bayes,model_only,2024,TSS,CT,591.448990238788,584.6149766231028,360.36721674385143,865.3497506273693,1500
Bayes,model_only,2024,TSS,MT,591.6199197599037,585.0138853160257,360.0847844546135,864.8654886420385,1500
Bayes,model_only,2024,TSS,ST,591.4422517361044,584.6149766231028,360.3672167438515,865.3497506273692,1500
Bayes,model_only,2025,NH4,CT,0.03492642851680713,0.03447935636936095,-0.03091575093050746,0.10514351721684048,1500
Bayes,model_only,2025,NH4,MT,0.024780546479695915,0.024811350911209448,-0.030267686466089638,0.07644656745242966,1500
Bayes,model_only,2025,NH4,ST,0.025656548940596078,0.02572715157809735,-0.03181442581855046,0.08038719413876072,1500
Bayes,model_only,2025,NO2,CT,0.3486555251599712,0.34647314471685786,0.24913847749924167,0.45942951849521396,1500
Bayes,model_only,2025,NO2,MT,0.28917186549990104,0.28904639335239746,0.21973086819905208,0.36032294514987084,1500
Bayes,model_only,2025,NO2,ST,0.299432727252266,0.3000271615736458,0.22420232475573268,0.37884972831607844,1500
Bayes,model_only,2025,NO3,CT,0.5479125392017375,0.5609642935245318,0.24323689153038422,0.8323699522050204,1500
Bayes,model_only,2025,NO3,MT,0.4771948709734349,0.4927042859852917,0.2182743213799826,0.729963370593948,1500
Bayes,model_only,2025,NO3,ST,0.48171496849195206,0.4917604403003743,0.21578285359081067,0.7395868638765069,1500
Bayes,model_only,2025,OP,CT,0.05405936595948346,0.05469492407340287,0.023385014311824534,0.0853039461984375,1500
Bayes,model_only,2025,OP,MT,0.06957067636537818,0.06977861820580625,0.043856235548218055,0.09349515826509053,1500
Bayes,model_only,2025,OP,ST,0.07120005064179641,0.07149906220971963,0.045955633397660095,0.09629278543707896,1500
Bayes,model_only,2025,Se,CT,0.0032001879307947696,0.003223314524410579,0.001959703034769362,0.004429680959133953,1500
Bayes,model_only,2025,Se,MT,0.0024283187162172826,0.0024477449694394198,0.001409458528259784,0.003314656612772906,1500
Bayes,model_only,2025,Se,ST,0.002600713419122113,0.0026219425363251123,0.0015413929020913885,0.003566230030867871,1500
Bayes,model_only,2025,TDS,CT,369.90399109301694,370.6875707232206,287.0588626296005,446.98879329368026,1500
Bayes,model_only,2025,TDS,MT,301.3712741336382,301.2766551841248,258.76646402028456,344.11351661506706,1500
Bayes,model_only,2025,TDS,ST,308.32962809868087,308.12805742050534,268.1715524795802,351.3910579054118,1500
Bayes,model_only,2025,TKN,CT,-1.421629773670789,-1.4218158465128852,-1.885666862105001,-0.9567529405722232,1500
Bayes,model_only,2025,TKN,MT,-1.1099470689711515,-1.1127441256925032,-1.5448163577574392,-0.6787317744346631,1500
Bayes,model_only,2025,TKN,ST,-1.0257943551960436,-1.0276204218882325,-1.4621343620700746,-0.5997589657751007,1500
Bayes,model_only,2025,TN,CT,2.949945576159346,2.970069073402657,-0.4821118737561917,6.433255973259971,1500
Bayes,model_only,2025,TN,MT,2.0614784939122273,2.0584385742837545,-0.6817317078743276,4.8123925032780255,1500
Bayes,model_only,2025,TN,ST,2.208657671043828,2.191873142034825,-0.5876797404385589,5.021927915006347,1500
Bayes,model_only,2025,TP,CT,1.0789851535685868,1.0828764676737859,0.669910097733201,1.4883006801947039,1500
Bayes,model_only,2025,TP,MT,1.1503735466836995,1.1488080744140654,0.8565718431107234,1.4554379163281637,1500
Bayes,model_only,2025,TP,ST,1.2176563981255406,1.2167125535739887,0.9111588530206045,1.5453508746262778,1500
Bayes,model_only,2025,TSS,CT,687.4361315650696,683.8285342542986,386.015588887808,1005.5636070019846,1500
Bayes,model_only,2025,TSS,MT,873.6607002768698,875.4135005669608,623.6060580904498,1135.6379860436773,1500
Bayes,model_only,2025,TSS,ST,964.331396742045,965.5800943783524,704.5210607427252,1226.8730648274568,1500
ML,full_record_model_only,2011,NH4,CT,1.813413117816372,1.451931562403272,0.1504887244320475,5.308152444302998,2000
ML,full_record_model_only,2011,NH4,MT,2.3609544386698733,1.9248826271884292,0.18821238165459914,7.097098947931833,2000
ML,full_record_model_only,2011,NH4,ST,2.6759066717074473,2.12705970286121,0.22005064990803364,7.75250347788521,2000
ML,full_record_model_only,2011,NO2,CT,2.0749217606648744,1.6967937519272351,0.21564742650285268,6.198910847882832,2000
ML,full_record_model_only,2011,NO2,MT,2.8403221399583862,2.3423392807459154,0.22460229440354823,8.63699783202773,2000
ML,full_record_model_only,2011,NO2,ST,2.980272889041461,2.330899104495648,0.28134263915072255,9.132931815455843,2000
ML,full_record_model_only,2011,NO3,CT,16.184825787771317,13.617641526446032,1.9215021566644215,45.406609719910364,2000
ML,full_record_model_only,2011,NO3,MT,21.733780271832384,17.638210310449537,2.2189536459016117,63.26096856003175,2000
ML,full_record_model_only,2011,NO3,ST,24.920557071165423,20.095749372542933,2.5880349327514507,77.46511172139421,2000
ML,full_record_model_only,2011,OP,CT,1.6738043512148848,1.3601979864945162,0.15986777322442944,4.801012345730466,2000
ML,full_record_model_only,2011,OP,MT,2.1900097847917768,1.8034915285399853,0.1784569402263864,6.354674214492634,2000
ML,full_record_model_only,2011,OP,ST,2.4987506119945766,1.9954328863756983,0.21262941540048194,7.650469357078785,2000
ML,full_record_model_only,2011,Se,CT,1.73366655472676,1.391664285234548,0.174616424803564,5.114915808442077,2000
ML,full_record_model_only,2011,Se,MT,2.380354901626209,1.901567317275401,0.18576976149638236,6.974233662272626,2000
ML,full_record_model_only,2011,Se,ST,2.682037981816221,2.1761165597074577,0.238045894438749,8.029242791818806,2000
ML,full_record_model_only,2011,TDS,CT,25.14423094528575,21.542301426520297,2.995855225044982,67.72883281449394,2000
ML,full_record_model_only,2011,TDS,MT,27.235998546056614,23.07962018386911,2.9080599695934564,75.9167006045105,2000
ML,full_record_model_only,2011,TDS,ST,28.569986309919642,23.810663914924007,3.121313737398807,84.59269308870014,2000
ML,full_record_model_only,2011,TKN,CT,11.316477293278517,9.554574857144129,1.3380070259949814,31.20577911115813,2000
ML,full_record_model_only,2011,TKN,MT,13.329502585218417,10.783778843802764,1.3285887304315531,39.21016760501796,2000
ML,full_record_model_only,2011,TKN,ST,14.677946648992084,11.873104318846623,1.690473526069768,42.7751098545713,2000
ML,full_record_model_only,2011,TN,CT,10.082360337117507,8.034724134578735,1.1494730169384584,30.546446627227066,2000
ML,full_record_model_only,2011,TN,MT,12.2106693729288,9.744778097467421,1.2214718990955935,37.45508721323094,2000
ML,full_record_model_only,2011,TN,ST,13.444823334499096,11.181102511956672,1.498172427698572,37.13860786961473,2000
ML,full_record_model_only,2011,TP,CT,4.459628523744562,3.553337564205549,0.4257468258243457,14.073743652449727,2000
ML,full_record_model_only,2011,TP,MT,5.264800348432596,4.117254294765681,0.4381630573870744,16.74819908009621,2000
ML,full_record_model_only,2011,TP,ST,5.8663737059299,4.513449331378004,0.5198950046636002,18.499449006876546,2000
ML,full_record_model_only,2011,TSS,CT,3137.699078979508,2651.0321831596884,382.64662255603855,8203.626597225051,2000
ML,full_record_model_only,2011,TSS,MT,2883.4884664671436,2432.01412550676,297.2244097469153,7874.626433552159,2000
ML,full_record_model_only,2011,TSS,ST,2858.1593775739298,2350.444963442655,309.85947813077655,8267.52622106907,2000
ML,full_record_model_only,2012,NH4,CT,1.6707549518554285,1.4301536079193018,0.20744760104822926,4.520791454473887,2000
ML,full_record_model_only,2012,NH4,MT,2.2553382922557508,1.8775991090771473,0.26653486729871056,6.306573408968774,2000
ML,full_record_model_only,2012,NH4,ST,1.8588798122663985,1.5920055504190975,0.24027004917518827,4.936884839758728,2000
ML,full_record_model_only,2012,NO2,CT,1.9433646870977292,1.6351209892852343,0.23586866468105055,5.2505195168314645,2000
ML,full_record_model_only,2012,NO2,MT,2.8961021106823206,2.330764001063989,0.32454426491226274,8.447952290175607,2000
ML,full_record_model_only,2012,NO2,ST,2.2679748347904005,1.9174668647044792,0.2838314777333039,6.023004588949931,2000
ML,full_record_model_only,2012,NO3,CT,15.27512606830138,12.73088428627027,1.9613907483748794,41.90021901281718,2000
ML,full_record_model_only,2012,NO3,MT,22.773678254469832,18.539248286995907,2.9936366171525606,64.48312016397904,2000
ML,full_record_model_only,2012,NO3,ST,17.94931302710387,15.243120592896895,2.6429881778502673,46.49276870612634,2000
ML,full_record_model_only,2012,OP,CT,1.7190321804510171,1.49743186772344,0.21070259350524417,4.483061054832365,2000
ML,full_record_model_only,2012,OP,MT,2.625005267108301,2.175744067860461,0.315944128665293,7.138020211785526,2000
ML,full_record_model_only,2012,OP,ST,2.1719207237866245,1.8705618311881995,0.2709959876474412,5.5994480054337386,2000
ML,full_record_model_only,2012,Se,CT,1.634922004602853,1.4464541107584523,0.19831386284285288,4.176355926473668,2000
ML,full_record_model_only,2012,Se,MT,2.3060909573166923,1.877448053365388,0.2737797649868472,6.603214470040187,2000
ML,full_record_model_only,2012,Se,ST,1.9151843843605187,1.6105133021001556,0.24918006314469654,5.129187111813999,2000
ML,full_record_model_only,2012,TDS,CT,23.03618234508788,20.25740013111404,3.1878493685286418,57.34565151692806,2000
ML,full_record_model_only,2012,TDS,MT,28.96014217623084,24.79270340676672,4.218323817171791,76.13781293333837,2000
ML,full_record_model_only,2012,TDS,ST,22.609884336618993,19.74629483208543,3.894306291684695,55.84693482509094,2000
ML,full_record_model_only,2012,TKN,CT,9.0598386730652,7.8580433362035205,1.1947799839059114,22.998656355850738,2000
ML,full_record_model_only,2012,TKN,MT,11.32537586097207,9.343382757027626,1.5741928709482236,32.105133176773926,2000
ML,full_record_model_only,2012,TKN,ST,8.934547267191384,7.760368170162561,1.3852416080377528,23.177473934065002,2000
ML,full_record_model_only,2012,TN,CT,5.904664491421554,5.124685172186394,0.7173802983796274,16.072059171502755,2000
ML,full_record_model_only,2012,TN,MT,6.758661549050024,5.5835404141840606,0.8624291844848042,19.559793222359346,2000
ML,full_record_model_only,2012,TN,ST,5.423032445676,4.660303487882228,0.8174389230492296,14.94031090938158,2000
ML,full_record_model_only,2012,TP,CT,4.147206127608264,3.3976073763103596,0.48243231767841527,12.096012347066916,2000
ML,full_record_model_only,2012,TP,MT,6.068468198364173,4.94114165883043,0.7189098570020201,17.58266471586585,2000
ML,full_record_model_only,2012,TP,ST,4.580735286175089,3.8176742403473587,0.5769050942136975,12.637356143708521,2000
ML,full_record_model_only,2012,TSS,CT,2605.4454661967666,2306.367449005393,402.2225805784449,6392.0394984597115,2000
ML,full_record_model_only,2012,TSS,MT,2903.9055014673822,2545.785291387434,455.959144142837,7433.749224562168,2000
ML,full_record_model_only,2012,TSS,ST,2248.090908642239,1984.7027990574197,378.58135047959234,5544.973876778968,2000
ML,full_record_model_only,2013,NH4,CT,2.269245321314399,1.9339859770069736,0.29019211835847836,6.032199487129787,2000
ML,full_record_model_only,2013,NH4,MT,2.979679050625313,2.4762775569325974,0.31339853217508806,8.615076291941284,2000
ML,full_record_model_only,2013,NH4,ST,2.220536330140302,1.8006505573839953,0.23400774310562247,6.375234308826939,2000
