Year,Analyte,Treatment,BayesPosteriorMedian_kg,BayesLower95_kg,BayesUpper95_kg,MLPointTotal_kg,MLLower95_kg,MLUpper95_kg,n_expected_physical_events,n_observed_event_loads,observed_event_fraction,ObservedAnnualLoadComplete,ObservedAnnualLoad_kg,ObservedAnnualLoadLower95_kg,ObservedAnnualLoadUpper95_kg
2015,TN,CT,3.245445190728671,2.522981259190631,4.152978198080122,2.1360957902647004,1.7114377471885345,57.01522463855108,12,10,0.8333333333333334,False,,,
2015,TN,MT,2.9902002749828203,2.509896023200451,3.516428682837136,0.8241370978493504,0.6516254720757383,23.592421068651625,12,10,0.8333333333333334,False,,,
2015,TN,ST,2.853556138191549,2.361049192044105,3.346885998207866,0.8933022745744974,0.6946545512526028,24.77427593990995,12,10,0.8333333333333334,False,,,
2015,TP,CT,0.3725399961805784,0.0716104480346068,0.6924683624400007,0.212790197376308,0.1690808545322064,6.41747538137889,12,12,1.0,True,0.34162265682,0.19287718756925012,0.5115277809875
2015,TP,MT,0.1070658556602109,-0.1507323031836095,0.3770876805679191,0.0374666258212481,0.0296486591653561,1.6807677389637383,12,12,1.0,True,0.048569725120000004,0.02844694986575,0.06682560635599999
2015,TP,ST,0.1045960337083595,-0.1382211600958711,0.3716720108727294,0.0357141876312625,0.0286213371979929,1.6405879055441177,12,12,1.0,True,0.02775253792,0.01522189776425,0.0408731442475
2015,TSS,CT,566.0824266461998,336.6982965045238,833.469904982326,243.4656106450865,181.4819358723881,6479.428751242613,12,12,1.0,True,432.105001413965,267.6498430571157,623.5983198550111
2015,TSS,MT,75.58770006578018,-127.85907165326648,267.98654133967074,23.22878421989196,16.81809391499212,718.6511758560849,12,12,1.0,True,38.367305925859995,19.008848914562,61.551846009135005
2015,TSS,ST,126.10622971223847,-59.78928714520798,305.51872841561544,14.479563719190278,10.275146215067874,467.893410221115,12,12,1.0,True,12.516162063685,6.784309176511754,20.097261830689877
2016,NH4,CT,0.0153084993517866,0.0068906981111776,0.0232140482036449,0.0149473189702517,0.0055900114468873,1.2725559903454209,4,4,1.0,True,0.02478971592,0.007530747139999999,0.04491257808
2016,NH4,MT,0.0126881191683048,0.0051200679934067,0.0201307528781522,0.0040433030726882,0.0014009928606904,0.3736899327060466,4,4,1.0,True,0.00176721015,0.001010388775,0.00289155949
2016,NH4,ST,0.0132655756836659,0.0051596953142852,0.0208187745712103,0.0084846810971964,0.0030179444583988,0.7379935010896056,4,4,1.0,True,0.00564236178,0.00377336154,0.00751136202
2016,NO2,CT,0.0305921200620836,-0.1370291125562552,0.213017337757375,0.0027632059207689,0.0007805480326859,1.0754525526746408,4,0,0.0,False,,,
2016,NO2,MT,0.0269809217851314,-0.1225002277283314,0.1960318880085781,0.0009645848548828,0.0002265232833693,0.3380459864885446,4,0,0.0,False,,,
2016,NO2,ST,0.0276267855458407,-0.1230450181863096,0.1902082214928431,6.415646796666626e-05,0.0002667435317573,0.7742421145066984,4,0,0.0,False,,,
2016,NO3,CT,0.5578833470705524,0.2529078288267686,0.7843667528734344,0.5226208942365519,0.2380955219081474,23.13876962050009,4,4,1.0,True,0.761775042905,0.5756445599500001,1.0553698330049999
2016,NO3,MT,0.5198188603852534,0.2156837909019519,0.7494218777226472,0.1676758482180722,0.08084044436522,8.031355569145225,4,4,1.0,True,0.10329933255,0.05285843111999999,0.16590687346999997
