Year,Treatment,Analyte,mean,median,low,high,n_draws
2011,ST,TSP,368840.2640342657,243775.00537247598,128778.26251149808,1631433.8506591658,2000
2011,ST,TSS,413766387.04884493,262179912.7126654,249078111.43238422,1532683260.274635,2000
2012,CT,ICP,359333.4752653693,130206.281155512,50826.83758379416,1924538.5107354636,2000
2012,CT,NH4,389904.3009242466,179947.30668382195,89304.37254710143,1815232.3958899805,2000
2012,CT,NO2,455706.028854904,209458.24874155264,98627.81602456694,2224052.6083351644,2000
2012,CT,NO3,2533996.07458468,1374650.315892952,920037.6174618193,11164326.154554538,2000
2012,CT,NOx,2538839.449994322,1254070.256745671,629817.3640872125,11272095.772985978,2000
2012,CT,NPOC,2676965.308058282,1264721.9102141336,641148.345290861,11973073.876387767,2000
2012,CT,OP,393407.6409034578,141472.76165885507,52473.7321118173,2214243.0245851665,2000
2012,CT,Se,374137.6341805041,180174.1059332735,86819.78224808359,1770608.989571109,2000
2012,CT,TDS,5562543.821722845,2715384.896776402,1325269.9322810976,25028594.262128025,2000
2012,CT,TKN,2019147.1816836372,977076.9980318737,507949.7185057198,9126979.455154032,2000
2012,CT,TN,1363823.349840546,634144.0511150435,366253.2120141562,6327289.794438438,2000
2012,CT,TP,808436.2524049141,393224.91151473735,263057.61138919124,3765670.944098255,2000
2012,CT,TSP,397935.92396369256,177272.6658925893,87926.8514877786,1963540.339373919,2000
2012,CT,TSS,815994836.5984676,344415070.6252111,161268858.29646483,3800241401.584127,2000
2012,MT,ICP,340015.44670680515,169212.98624882143,84725.23115179648,1643706.9271875727,2000
2012,MT,NH4,522976.4156735257,298878.50695241796,118482.57816984886,2191033.1108520543,2000
2012,MT,NO2,661498.38356448,385091.36583573156,156169.01029397087,2638064.0725922245,2000
2012,MT,NO3,4585910.100967192,3048686.263003082,1775746.8062621877,13985359.811264835,2000
2012,MT,NOx,3171781.5834022835,1938517.68412591,777534.5833467629,11658162.211969461,2000
2012,MT,NPOC,3199800.878140871,1958915.940139119,790263.2544734821,12220151.8467159,2000
2012,MT,OP,597965.9691892272,327342.4432864559,81714.40562314347,2387383.704301363,2000
2012,MT,Se,528045.2102510284,301515.9387450082,124132.70309370397,2108915.807007649,2000
2012,MT,TDS,6762580.510973289,4253008.608114829,1687489.322505708,24778802.050136775,2000
2012,MT,TKN,2554974.577226958,1540849.6900897198,653970.1326552024,9968758.299835596,2000
2012,MT,TN,1675578.5749675087,1088999.5289994385,586363.3400470171,5389963.60805253,2000
2012,MT,TP,1212845.132170133,693423.8489946557,317431.01042159373,4567043.098058393,2000
2012,MT,TSP,512147.8703686599,296919.2415508869,119553.8109974814,2000798.0730342795,2000
2012,MT,TSS,768359471.2881545,480941786.25361717,165713428.16203403,2785099788.207379,2000
2012,ST,ICP,320855.0785508119,154505.8606255882,66831.55747833503,1550956.201993985,2000
2012,ST,NH4,509209.10667323665,285415.0361298879,99172.18039414678,2291645.9316619793,2000
2012,ST,NO2,644295.5027993056,348816.27589227515,124712.92473169799,2812158.6209486946,2000
2012,ST,NO3,4476017.764487156,2756431.6617851676,1052077.414607234,16666725.508068012,2000
2012,ST,NOx,2832687.713393758,1677161.4997003705,646907.985905522,12068166.724928427,2000
2012,ST,NPOC,2835118.03067053,1637789.0738815337,638516.5389170684,11237148.267343927,2000
2012,ST,OP,288704.52165005705,125556.67975515302,57976.25916336013,1902011.018125543,2000
2012,ST,Se,511565.4721654323,281715.62391221314,105672.72888841879,2295832.976816202,2000
2012,ST,TDS,6021970.209281478,3655068.9256098503,1362037.1204073562,24919783.329308763,2000
2012,ST,TKN,2443835.9970851373,1355696.7530690634,513644.8628506597,10862667.836513065,2000
2012,ST,TN,1095882.4305121312,662323.2302447665,325645.3325641285,4564032.657759274,2000
2012,ST,TP,958546.8660709575,611351.6731639626,295331.5009985428,3642595.437174203,2000
2012,ST,TSP,503954.15221697144,274523.86939834576,99149.11676391882,2202078.8759083385,2000
2012,ST,TSS,582797266.0532062,337940997.06178784,132493009.36327676,2166522421.012944,2000
2013,CT,ICP,363438.6659413994,193518.17184083062,64080.59268593838,1709145.4320905977,2000
2013,CT,NH4,504469.80196242087,291469.6553248239,111356.81130568303,2019258.5083410288,2000
2013,CT,NO2,549738.9242680755,317837.40843265154,126852.16061012479,2196943.8422760447,2000
2013,CT,NO3,4635770.187278168,2745729.4170970814,1259588.145849961,16853756.58887904,2000
2013,CT,NOx,3506702.854661367,2076665.3786682026,893659.8741757136,13347170.758991776,2000
2013,CT,NPOC,3576085.8714461504,2146002.0491189132,960025.2123433097,13658435.88557998,2000
2013,CT,OP,484400.5127650557,301039.73208633147,119975.36804045741,1771826.676883948,2000
2013,CT,Se,445986.1714792966,260630.313110498,109766.96403389194,1726604.9133643622,2000
2013,CT,TDS,5828724.0635995725,3782895.795630194,1739241.7934272098,19875877.29365673,2000
2013,CT,TKN,3311064.8745571114,2030872.167855091,861473.586314407,12207789.84281635,2000
2013,CT,TN,2014296.3177077386,1228851.550102999,521058.83198070555,7937855.318923546,2000
2013,CT,TP,559636.0652036762,346388.5031780738,161750.93998075748,2405101.1173622604,2000
2013,CT,TSP,518147.23120101483,285382.329736421,113948.74876577564,2162949.7459217887,2000
2013,CT,TSS,431380431.50917256,333806936.33855486,231433459.089125,1214613428.679616,2000
2013,MT,ICP,518732.9794176369,306267.6249168264,107644.74301323206,2039756.019880742,2000
2013,MT,NH4,825156.4898957203,570647.9912762681,166207.7062459757,2681082.594488857,2000
2013,MT,NO2,848940.9210790358,589542.5836839364,175128.0306907467,2777850.197270816,2000
2013,MT,NO3,7907933.873934257,6037233.255690767,1829889.1296391261,22924989.49274964,2000
2013,MT,NOx,5908836.566403109,4420881.899048264,1305540.2452640538,18382598.25605616,2000
2013,MT,NPOC,5918355.3351894785,4410266.124322819,1362210.3901881028,18536433.47227728,2000
2013,MT,OP,838173.2683433043,563896.3640298013,175894.21708218148,2860952.371953091,2000
2013,MT,Se,734633.9432535708,502283.6504303405,153040.75794778133,2367487.402680585,2000
2013,MT,TDS,10252187.164693698,7708914.1031071395,2551533.4549548514,30610327.49969226,2000
2013,MT,TKN,6035113.012193974,4509477.089824196,1216445.5282058532,18110578.46119221,2000
2013,MT,TN,3496334.7670171927,2496442.8179435143,800348.6943199552,10886338.733132606,2000
2013,MT,TP,917916.6642504231,659402.5364898972,209316.12737562554,3145475.844827518,2000
2013,MT,TSP,839462.914097552,585433.3074293772,167682.96503040614,2780027.1723470055,2000
2013,MT,TSS,721898610.6845858,582290730.7609382,246714911.47693476,1845222098.782128,2000
2013,ST,ICP,357002.5785720229,172898.6434912082,56035.438827185964,1704932.3830680558,2000
2013,ST,NH4,407636.0274427484,233505.78871914613,105250.7783812883,1797366.8079696628,2000
2013,ST,NO2,394289.9089315521,233366.58569348772,112130.0442869961,1620331.8438225223,2000
2013,ST,NO3,3204377.168448952,2037522.9230364482,1372410.7422771747,11762318.26783029,2000
2013,ST,NOx,2856576.3540450297,1589694.6637344237,798748.1539018345,12100782.12044157,2000
2013,ST,NPOC,3046049.9639447527,1727176.1727766944,847927.8811347215,12251774.234698737,2000
2013,ST,OP,359240.3702655723,222423.26599539863,107693.12456993663,1382204.594395946,2000
2013,ST,Se,349035.48168667953,208077.5465072193,97827.72672682075,1426849.4155701946,2000
2013,ST,TDS,4875210.104717706,2901003.496197284,1505070.3325284491,19141164.389831703,2000
2013,ST,TKN,2582759.65250251,1432063.688920827,750897.626474289,10276737.697026907,2000
2013,ST,TN,1843522.9087392716,1026734.4899719314,474428.23729449307,7929859.929296068,2000
2013,ST,TP,459372.1252036003,225797.34809104324,87217.35019312662,2380113.95084453,2000
2013,ST,TSP,418436.75167656137,226660.9303393918,98623.06462739046,1905389.697748976,2000
2013,ST,TSS,281775976.6544727,157611459.87480235,89011020.96986876,1137462961.8908498,2000
2014,CT,ICP,549798.434737096,304666.71027583827,162764.70285605403,2308952.84268833,2000
2014,CT,NH4,555953.2989202013,307882.5061421857,157479.54715362165,2366414.733042481,2000
2014,CT,NO2,528442.0022184564,305108.39460017293,158453.80590002754,2230762.007719186,2000
2014,CT,NO3,4814013.014956591,2926522.66061521,2145502.5925793643,17149776.40598085,2000
2014,CT,NOx,4205429.357600784,2643686.599524243,1588745.2177353655,15254133.037925914,2000
2014,CT,NPOC,5157527.161932159,3327164.2626409447,2129746.561055047,17543931.320972256,2000
2014,CT,OP,373894.5289120137,132991.97342476522,49499.90400751579,1939933.3793878765,2000
2014,CT,Se,444870.7364931211,244847.90030076925,135072.95847436343,1891136.208230105,2000
2014,CT,TDS,8378947.550769288,5714346.504470665,3600882.633237525,27430146.10071826,2000
2014,CT,TKN,2557407.0236951215,1739858.9643148098,1187666.773632036,9159345.237539563,2000
2014,CT,TN,3167634.3549286546,2081602.2116197054,1600575.4449284219,10135659.233598793,2000
2014,CT,TP,736592.003619145,414557.18030684005,298064.5823161762,3016878.116124291,2000
2014,CT,TSP,504186.61179730715,260588.18574674008,130276.9363295645,2316081.1548591387,2000
2014,CT,TSS,667230475.001982,416068616.69924945,318536009.87987614,2322250006.9426684,2000
2014,MT,ICP,752248.8057561769,395174.4062717634,50598.44410021741,3347522.7057619197,2000
2014,MT,NH4,753929.913529492,394475.78093608737,50541.37234086344,3286673.426706541,2000
2014,MT,NO2,663735.4673360011,360060.7409109184,52363.79028194289,2828109.7669794415,2000
2014,MT,NO3,5578658.309309428,3374008.9631891125,496969.1284298845,21337171.19357903,2000
2014,MT,NOx,4764926.901112495,2863726.1640373375,434541.1681161383,20157562.36818705,2000
2014,MT,NPOC,5228377.543907608,3151197.1003035586,437158.745509639,20678489.5673837,2000
2014,MT,OP,565779.2091872871,340231.4368751955,44560.19309420973,2130720.940677638,2000
2014,MT,Se,617552.1659265728,340680.8488935182,46679.03457258854,2644890.2610237165,2000
2014,MT,TDS,7770991.945807943,4955111.132129178,742247.1222811579,29456982.027166802,2000
2014,MT,TKN,3221610.00025234,1867004.2843322726,304698.2038791,12475541.723200193,2000
2014,MT,TN,3560224.383458502,2180437.4877049867,306984.3024729166,13237022.043013405,2000
2014,MT,TP,752754.2785264262,452537.850879145,66985.59349303352,2840968.558327216,2000
2014,MT,TSP,637123.8773489717,381124.12825218326,51121.74810373046,2542252.007669346,2000
2014,MT,TSS,441761462.1532538,279095941.0812805,58149250.42280159,1736769076.7686563,2000
2014,ST,ICP,407652.05766683514,168820.5835390757,75181.79824341788,2101780.7968087695,2000
2014,ST,NH4,405127.9951820337,170990.29221649736,76888.54113136802,2028180.9212044668,2000
2014,ST,NO2,369402.4880888462,161927.4925894632,73806.72237212997,1812266.3074583167,2000
2014,ST,NO3,3247991.1720066383,1607328.4136872885,947638.9436179912,14366844.76712449,2000
2014,ST,NOx,2734681.118248586,1277281.6348534012,637170.1910404474,12718421.276642846,2000
2014,ST,NPOC,3165316.71975962,1493945.1261483952,712328.56238772,14318507.68491321,2000
2014,ST,OP,306704.2749429452,85691.67976689566,24376.034456139965,1815262.8134294495,2000
2014,ST,Se,331050.44342338754,142667.3445589891,67492.13525145937,1642423.0958159305,2000
2014,ST,TDS,4673319.4151714165,2240261.00608148,1124055.9598340306,21870921.90658866,2000
2014,ST,TKN,1619950.0720846767,875746.618036155,510262.5670734336,6740539.802130021,2000
2014,ST,TN,2009091.7579820233,941532.7200004032,554869.1185227401,9157701.45540901,2000
2014,ST,TP,474295.44423712004,217728.778623296,128102.9620483551,2273370.8700279146,2000
2014,ST,TSP,387790.35063516925,140154.19688823872,51756.62629795779,2126071.9700724254,2000
2014,ST,TSS,368833362.1009607,176728298.84602374,101872615.43594317,1693119569.1878512,2000
2015,CT,ICP,168114.87150463657,167150.72520231738,114874.48786723586,226171.05137544486,2000
2015,CT,NH4,48360.517695863615,45071.471151175516,20259.844850251364,84237.38355145318,2000
2015,CT,NO2,209187.2986498389,207807.4551271317,140563.06657265994,283476.5239843793,2000
2015,CT,NO3,2050812.9600522139,2021767.0866932482,1864670.6864535096,2332947.5073585454,2000
2015,CT,NOx,1158220.2665423525,1153772.0370225713,853321.4856891484,1486151.7266062584,2000
2015,CT,NPOC,1468117.2318798713,1460555.5791672016,1098571.3016916248,1879393.29224305,2000
2015,CT,OP,48642.137972458404,45090.94743023736,16593.724411947926,91806.39014557084,2000
2015,CT,Se,179747.20500572413,178850.56693575165,120288.60359055712,242887.46121527159,2000
2015,CT,TDS,2320052.6617883593,2305531.386971901,1775531.4271166802,2954494.8919780166,2000
