Method,Evaluation,Target,Grouping,Analyte,Treatment,n,RMSE_original_units,NRMSE_mean_observed,IntervalCoverage,ComparisonSeries
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TP,CT,121,1.0948859867189544,1.166896007266552,0.8760330578512396,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TP,MT,120,1.7495412198491473,1.895365936596002,0.9,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TP,ST,120,1.0999066373225699,1.5230032998749,0.8666666666666667,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TSS,CT,132,1285.8810187767986,0.9440837749959158,0.5378787878787878,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TSS,MT,134,1100.065793215707,1.3683888563574425,0.6044776119402985,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Result_mg_L,analyte_treatment,TSS,ST,134,867.1533323743872,1.1273567305291965,0.5149253731343284,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,overall,all,all,333,25688.152792192235,0.9595226673386628,0.8618618618618619,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,treatment,all,CT,111,25792.894386510146,0.8869099084189129,0.9099099099099099,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,treatment,all,MT,101,27618.57307326099,1.0089447369855578,0.8415841584158416,ML outer-LOYO validation
ML,outer_loyo_physical_event_validation,Volume_L,treatment,all,ST,121,23854.543138326837,0.9877521526396256,0.8347107438016529,ML outer-LOYO validation
